Energy  Quenched
12.748161159188793 7.379683470499675
12.81438189824214 7.432175620496797
12.880602637295484 7.472670937889272
12.946823376348828 7.530989761160185
13.013044115402172 7.592820190303104
13.079264854455518 7.638861891455793
13.145485593508862 7.69081186660062
13.211706332562205 7.742599754105571
13.277927071615549 7.781081641160186
13.344147810668895 7.829154952270078
13.41036854972224 7.8822252610010475
13.476589288775584 7.936376802319942
13.542810027828928 7.986866281078142
13.609030766882274 8.035945046065827
13.675251505935618 8.088772014302103
13.74147224498896 8.139198964682564
13.807692984042305 8.189538710163252
13.87391372309565 8.250112092029042
13.940134462148995 8.297411113303166
14.00635520120234 8.337163938465311
14.072575940255684 8.387115209902719
14.13879667930903 8.440252652251987
14.205017418362374 8.495661280826873
14.271238157415716 8.55131153791389
14.33745889646906 8.603183846537735
14.403679635522407 8.6521282302394
14.46990037457575 8.700616723556166
14.536121113629095 8.749289443516208
14.60234185268244 8.798115137666615
14.668562591735785 8.846925645860878
14.73478333078913 8.896410033758844
14.801004069842472 8.946594916065743
14.867224808895816 9.00272414280506
14.933445547949162 9.05560831846977
14.999666287002507 9.105312943735646
15.06588702605585 9.155773284686477
15.132107765109197 9.214817903764997
15.198328504162541 9.282977344087236
15.264549243215884 9.31259580330673
15.330769982269228 9.354372760063406
15.396990721322574 9.411305000405672
15.463211460375918 9.473488987953314
15.529432199429262 9.522272230239215
15.595652938482607 9.553989763981942
15.661873677535953 9.600195642398608
15.728094416589297 9.657591245626323
15.79431515564264 9.728790823815906
15.860535894695984 9.782885680387308
15.92675663374933 9.833770245855499
15.992977372802674 9.882290307070825
16.059198111856016 9.938930372971308
16.125418850909362 9.98829510858551
16.19163958996271 10.024434105918907
16.25786032901605 10.081253979083208
16.324081068069397 10.140230636212937
16.390301807122743 10.197755955818034
16.456522546176085 10.255185076191884
16.52274328522943 10.30082119392865
16.588964024282774 10.323942036541226
16.655184763336116 10.388331879570858
16.721405502389462 10.45418565490287
16.787626241442805 10.505829908964538
16.853846980496154 10.539891903513668
16.920067719549497 10.576448731161678
16.986288458602843 10.628034711210443
17.052509197656185 10.687164685283289
17.118729936709528 10.74658881772248
17.184950675762874 10.801762757110358
17.251171414816216 10.846506007141764
17.317392153869566 10.8893155322946
17.38361289292291 10.93530604253375
17.449833631976254 10.993110317597916
17.516054371029597 11.054677255634827
17.58227511008294 11.115866936418211
17.648495849136285 11.163348998586338
17.714716588189628 11.211315417559838
17.780937327242974 11.278516662725528
17.84715806629632 11.336793931547913
17.913378805349666 11.389943434397953
17.97959954440301 11.437082568227744
18.045820283456354 11.484614298762171
18.112041022509697 11.533354453879937
18.17826176156304 11.586744694739794
18.244482500616385 11.640867278370752
18.310703239669728 11.695399683488935
18.376923978723077 11.750201335215438
18.44314471777642 11.802565680044882
18.509365456829766 11.853187078371874
18.57558619588311 11.901142471429253
18.64180693493645 11.96219248420795
18.708027673989797 12.027219432286786
18.77424841304314 12.065656773187737
18.840469152096485 12.116031454767812
18.90668989114983 12.172580338202055
18.972910630203177 12.21646586057383
19.03913136925652 12.2675845752601
19.105352108309862 12.32267746022673
19.17157284736321 12.366018020553431
19.23779358641655 12.423569394978266
19.304014325469897 12.491596581972376
19.370235064523243 12.55634433978895
19.43645580357659 12.604787433752957
19.50267654262993 12.641029114595174
19.568897281683277 12.70361162014245
19.63511802073662 12.753173505292922
19.701338759789962 12.791641522289755
19.76755949884331 12.85137093931226
19.83378023789665 12.917496770594422
19.900000976949997 12.98976601721
