x	low_nr	mid_nr	high_nr	low_er	mid_er	high_er
42.441471571906355	3.3144110035845173	3.4138259269995235	3.5092807405387614	3.5473193725177476	3.677929171497876	3.8150707292646873
42.74247491638796	3.3160398947227416	3.415164444776951	3.510369481125403	3.5493626832119256	3.6799079043768437	3.8170156950576413
43.04347826086957	3.3176531703390206	3.4164901286062404	3.5114479343879905	3.5513963134199193	3.681874832140403	3.818945848234358
43.34448160535118	3.319251090782309	3.4178031895629735	3.5125162647518846	3.5534203990679774	3.68383010364231	3.820861345075179
43.64548494983278	3.32083391064601	3.4191038341193205	3.513574633156936	3.5554350735494356	3.6857738652442156	3.822762339669706
43.946488294314385	3.322401878926148	3.4203922642688527	3.5146231971493567	3.557440467783442	3.6877062608676	3.824648983955053
44.24749163879599	3.323955239174355	3.421668677647319	3.515662110970702	3.559436710272057	3.689627432044415	3.8265214277532995
44.54849498327759	3.325494229645866	3.422933267649538	3.516691525644063	3.5614239271557784	3.691537517966474	3.8283798188081692
44.8494983277592	3.3270190834427127	3.424186223542543	3.5177115890575816	3.5634022422675433	3.6934366555336147	3.830224302820941
45.15050167224081	3.328530028652298	3.4254277305751266	3.5187224460453708	3.565371777185255	3.6953249794006826	3.8320550234856228
45.451505016722415	3.330027288481522	3.4266579700839146	3.5197242384659493	3.567332651282881	3.6972026220233634	3.833872122523401
45.752508361204015	3.331511081386624	3.4278771195960958	3.520717105278264	3.569284981780168	3.6990697137028934	3.835675739716379
46.05351170568562	3.332981621198904	3.429085352928936	3.5217011826154008	3.571228883791019	3.7009263826296888	3.8374660129406295
46.35451505016723	3.3344391172464714	3.430282840286183	3.522676603856051	3.5731644703705694	3.7027727549259137	3.8392430781985727
46.65551839464883	3.335883774472168	3.4314697483514833	3.5236434996938253	3.5750918525610067	3.704608954687026	3.8410070696506944
46.95652173913044	3.3373157935478064	3.4326462403789204	3.5246019982044814	3.5770111394361765	3.7064351040223222	3.8427581196466236
47.257525083612045	3.3387353709848506	3.4338124762807625	3.525552224911145	3.5789224381449984	3.7082513230945198	3.8444963587555834
47.55852842809365	3.3401426992416794	3.4349686127125416	3.5264943028475875	3.5808258539537485	3.710057730158386	3.846221915796228
47.85953177257525	3.341537966827543	3.436114803155536	3.5274283526196335	3.5827214902872218	3.7118544415984607	3.847934917865883
48.16053511705686	3.3429213584033404	3.4372511979967686	3.5283544924647576	3.5846094487688296	3.7136415719658813	3.8496354903692005
48.46153846153847	3.34429305487932	3.438377944606588	3.5292728383099337	3.586489829259644	3.7154192340143437	3.851323757046246
48.76254180602007	3.3456532335098284	3.4394951874139355	3.5301835038278	3.5883627298964385	3.7171875387352196	3.852999840000023
