x	y
33.672515	3.2939638516073537
13.867689	3.1242127470723617
37.944702	3.2856729214859453
63.867336	3.521427873333456
56.280336	3.501818158588334
23.533039	3.176123987702231
17.877119	3.3297888417569714
25.609263	3.207770533843233
72.215017	3.5450079394535807
78.670344	3.525627891499026
7.774908	2.7584012630177477
18.176329	3.232448732826343
87.47992	3.531954065781655
41.575298	3.365214212038417
82.109674	3.529300025549945
44.825065	3.521991182812025
7.649992	3.05004565997089
4.462919	2.7811821534885275
70.946328	3.479309531763249
21.901638	3.191552264819639
31.446532	3.287560960634554
