energy barns
149.5311 3.897319
149.5811 3.602651
149.631 3.350165
149.7309 2.939074
149.8308 2.619895
149.9307 2.365789
150.0537 2.117221
150.1767 1.920385
150.2997 1.761667
150.4226 1.631936
150.5456 1.524478
150.6686 1.434623
150.9145 1.294088
151.1605 1.191028
151.4064 1.115314
151.6523 1.060608
151.8982 1.022897
152.1441 0.9998344
152.39 0.9903118
152.6514 0.9949594
152.9127 1.01596
153.174 1.055955
153.4353 1.119552
153.6966 1.213988
153.8273 1.276295
153.9579 1.351594
154.0886 1.443245
154.2192 1.55528
154.3499 1.693387
154.4805 1.864955
154.5958 2.052832
154.7111 2.285782
154.8264 2.579125
154.9417 2.955971
154.9994 3.186526
155.057 3.452655
155.1147 3.763646
155.1723 4.129569
155.23 4.567138
155.2876 5.097044
155.3452 5.753517
155.4028 6.589846
155.4336 7.139367
155.4643 7.781918
155.4951 8.547753
155.5258 9.466342
155.5566 10.58936
155.5873 11.96907
155.6181 13.69189
155.6488 15.84494
155.67 17.64896
155.6911 19.75573
155.7123 22.2397
155.7334 25.13831
155.7546 28.54696
155.7757 32.50717
155.7968 37.11255
155.8179 42.44596
155.8391 48.62374
155.8602 55.67308
155.8814 63.74387
155.9025 72.83614
155.9237 83.1023
155.9448 94.49661
155.9659 107.0964
155.987 120.9095
156.0101 137.3979
156.0331 155.1632
156.0639 180.8394
156.0946 208.1646
156.156 265.3656
156.1983 303.8269
156.2406 338.5041
156.2828 366.6629
156.325 386.0491
156.3525 393.1192
156.38 395.4536
156.3869 395.2815
156.409 392.6893
156.4311 387.0473
156.4752 367.3052
156.5274 331.7078
156.5795 287.2317
156.6678 205.366
156.7119 166.9119
156.756 132.5188
156.7781 117.1274
156.8002 103.0491
156.8223 90.2973
156.8443 78.90215
156.8664 68.71502
156.8885 59.7248
156.9106 51.85058
156.9326 45.03038
156.9547 39.10643
156.9768 34.01446
156.9989 29.65871
157.0209 25.96307
157.043 22.80867
157.065 20.14633
157.0871 17.88137
157.1091 15.97209
157.1412 13.69396
157.1633 12.41091
157.1854 11.31628
157.2075 10.37822
157.2295 9.573519
157.2516 8.872833
157.2737 8.261843
157.3178 7.253744
157.362 6.45479
157.4061 5.808888
157.4502 5.274164
157.4943 4.823598
157.5385 4.437658
157.5826 4.104742
157.6709 3.557949
157.7592 3.129613
157.8474 2.786963
157.9277 2.530502
158.0079 2.315186
158.0882 2.132064
158.1684 1.975338
158.3289 1.722346
158.4893 1.529541
158.6119 1.41172
158.7344 1.313541
158.857 1.23095
158.9795 1.161228
159.2246 1.051941
159.4696 0.9733167
159.7147 0.9175454
159.9598 0.8800344
160.2049 0.8575956
160.4499 0.8476405
160.7563 0.8518365
161.0626 0.8749433
161.369 0.9189694
161.6753 0.9903597
161.8285 1.038998
161.9817 1.098281
162.1349 1.170448
162.288 1.258435
162.4412 1.366349
162.5943 1.499473
162.7475 1.665805
162.9006 1.876939
163.017 2.078196
163.1334 2.326789
163.2498 2.638673
163.3662 3.037475
163.4244 3.280223
163.4826 3.560042
163.5408 3.885427
163.599 4.267756
163.6572 4.72273
163.7154 5.2728
163.7736 5.951411
163.8318 6.810477
163.8808 7.733555
163.9298 8.920333
163.9559 9.698538
163.9819 10.60416
164.008 11.67367
164.034 12.93485
164.0601 14.44133
164.0861 16.23403
164.1121 18.38021
164.1381 20.95229
164.1642 24.0464
164.1902 27.73287
164.2163 32.14435
164.2423 37.35864
164.2684 43.53289
164.2944 50.73693
164.3204 59.1045
164.3464 68.73601
164.3756 81.15939
164.4047 95.29863
164.4338 111.2045
164.4629 128.8129
164.492 147.9715
164.5211 168.4301
164.5793 211.7409
164.6467 261.2851
164.6804 283.5296
164.714 302.6844
164.7553 320.7383
164.7965 331.4432
164.83 334.1649
164.8384 333.9781
164.8675 330.6465
164.8965 323.3063
164.9255 312.2437
164.9545 297.8861
165.0177 257.8729
165.0808 211.3621
165.144 164.5486
165.1756 142.6671
165.2072 122.4056
165.2388 104.0424
165.2704 87.72458
165.302 73.48481
165.3335 61.29882
165.3637 51.38087
165.3938 43.06195
165.424 36.1132
165.4541 30.40004
165.4843 25.70627
165.5144 21.89642
165.5445 18.80305
165.5746 16.29433
165.6048 14.25142
165.6349 12.59335
165.6651 11.23128
165.6952 10.11173
165.7254 9.177337
165.7555 8.395184
165.7856 7.731466
165.8157 7.162569
165.8732 6.276571
165.9306 5.584393
165.988 5.028572
166.0454 4.573381
166.1028 4.195037
166.1602 3.877084
166.2176 3.60775
166.275 3.378361
166.3899 3.014667
166.5047 2.751087
166.6195 2.567246
166.7343 2.454691
166.8262 2.418821
166.918 2.446213
166.9927 2.542007
167.03 2.629205
167.0673 2.75505
167.1047 2.934053
167.142 3.184178
167.1793 3.530649
167.2166 4.005035
167.2353 4.302855
167.254 4.647944
167.2727 5.0462
167.2913 5.501223
167.31 6.024321
167.3286 6.616385
167.3473 7.290286
167.3659 8.045084
167.3846 8.894814
167.4032 9.835662
167.4405 12.02657
167.4778 14.63857
167.5151 17.66644
167.5611 21.91255
167.607 26.565
167.6988 36.0576
167.7476 40.44322
167.7964 43.80219
167.8136 44.66977
167.8441 45.74401
167.8746 46.1859
167.88 46.1963
167.8937 46.13063
167.9073 45.9355
167.9397 44.9623
167.972 43.32411
168.0205 39.79949
168.069 35.33915
168.1659 25.35445
168.2144 20.60207
168.2628 16.39455
168.3052 13.26082
168.3264 11.89978
168.3476 10.67541
168.3688 9.584022
168.39 8.619967
168.4112 7.776071
168.4324 7.04413
168.4536 6.415336
168.4748 5.88065
168.496 5.431139
168.5172 5.058238
168.5384 4.753977
168.5596 4.511149
168.5808 4.323441
168.6019 4.186074
168.6322 4.066917
168.6625 4.032559
168.6928 4.079416
168.7231 4.208987
168.7534 4.428061
168.7837 4.748923
168.814 5.18954
168.8442 5.771451
168.8745 6.527822
168.9048 7.491609
168.9351 8.701816
168.9654 10.20036
168.9957 12.0299
169.026 14.23098
169.0563 16.83836
169.0865 19.86606
169.1138 22.98044
169.1411 26.44782
169.1956 34.32725
169.2501 43.14475
169.3046 52.25031
169.3591 60.76824
169.4136 67.72726
169.4378 70.07863
169.4797 72.82508
169.5182 73.7143
169.5403 73.48891
169.5726 72.20922
169.6049 69.86744
169.6505 64.99642
169.696 58.74425
169.787 44.30807
169.8325 37.19282
169.878 30.70517
169.9205 25.44079
169.963 21.05328
169.9843 19.19274
170.0055 17.56099
170.0267 16.14144
170.0479 14.92445
170.0844 13.27065
170.1208 12.12456
170.1572 11.42156
170.1936 11.11154
170.23 11.15942
170.2664 11.54985
170.3028 12.29117
170.3392 13.41936
170.365 14.48894
170.3908 15.82109
170.4166 17.46067
170.4424 19.46324
170.4682 21.8956
170.494 24.83615
170.5198 28.37466
170.5456 32.61162
170.5714 37.65662
170.5972 43.62592
170.623 50.63875
170.6488 58.81259
170.6746 68.25706
170.7004 79.06678
170.7262 91.31328
170.7519 104.9802
170.7762 119.2498
170.8005 134.7885
170.849 169.2121
170.8976 207.1294
170.9461 246.3327
171.0068 293.1136
171.0675 331.6411
171.1078 349.7919
171.148 360.4313
171.18 363.0304
171.1882 362.8339
171.2112 360.4096
171.2341 355.307
171.28 337.5562
171.3394 302.1981
171.3988 257.6979
171.5036 174.1311
171.556 136.5004
171.5822 119.6307
171.6084 104.2263
171.6312 92.05363
171.6539 81.07632
171.6766 71.21467
171.6993 62.42493
171.722 54.64792
171.7447 47.81342
171.7674 41.84416
171.7901 36.65937
171.8128 32.17771
171.8355 28.31971
171.8582 25.00955
171.8809 22.17646
171.9036 19.75549
171.9263 17.68802
171.949 15.92188
171.9717 14.41125
171.9945 13.11102
172.0172 11.99825
172.0399 11.03764
172.0626 10.20457
172.108 8.841779
172.1534 7.782702
172.1989 6.938449
172.2443 6.253313
172.2897 5.684833
172.3351 5.20519
172.3806 4.794027
172.426 4.439107
172.5168 3.856243
172.6076 3.398885
172.6984 3.032002
172.8033 2.691029
172.9081 2.416729
173.0129 2.192664
173.1177 2.007561
173.2225 1.853261
173.3273 1.723701
173.4321 1.614252
173.5369 1.521302
173.7466 1.374125
173.9562 1.266589
174.1658 1.189332
174.3754 1.136448
174.599 1.102631
174.8225 1.089624
175.0601 1.097625
175.2977 1.129011
175.5353 1.186841
175.7728 1.276829
176.0104 1.408566
176.1292 1.494836
176.248 1.598662
176.3668 1.724265
176.4856 1.877203
176.6044 2.064915
176.7231 2.297469
176.828 2.552023
176.9328 2.867334
177.0376 3.265001
177.1424 3.777782
177.1948 4.092702
177.2472 4.458683
177.2996 4.888666
177.352 5.400584
177.4044 6.019994
177.4568 6.784284
177.5092 7.749195
177.5354 8.331638
177.5616 8.998565
177.5896 9.824133
177.6175 10.78767
177.6455 11.92733
177.6734 13.27268
177.7014 14.8788
177.7293 16.78775
177.7573 19.07596
177.7852 21.79866
177.8132 25.05619
177.8411 28.91362
177.8691 33.4935
177.897 38.86082
177.925 45.1516
177.9529 52.4122
177.9809 60.77441
178.0088 70.23875
178.0438 83.75733
178.0787 99.04406
178.1137 116.0646
178.1486 134.4743
178.1871 155.9854
178.2255 178.0163
178.3023 220.212
178.3407 238.3515
178.3791 253.1746
178.4296 266.19
178.48 270.6275
178.5003 269.8608
178.5306 266.0104
178.5608 259.0914
178.6213 237.1424
178.6615 217.8938
178.7017 196.2467
178.782 150.4747
178.8473 115.2945
178.88 99.43059
178.9126 85.07957
178.9453 72.25707
178.9779 61.06168
179.0105 51.40488
179.0431 43.18986
179.0733 36.75319
179.1034 31.34085
179.1336 26.79429
179.1637 23.02323
179.1939 19.88828
179.224 17.30616
179.2541 15.17327
179.2842 13.40957
179.3144 11.94254
179.3445 10.72489
179.3746 9.704487
179.4047 8.843296
179.4349 8.108463
179.465 7.480363
179.4951 6.936986
179.5252 6.462992
179.5604 5.980591
179.5955 5.562599
179.6658 4.871279
179.7361 4.32454
179.8064 3.882349
179.8767 3.518595
179.947 3.215421
180.0173 2.960092
180.0876 2.743233
180.1579 2.557753
180.2282 2.398187
180.3688 2.140627
180.5094 1.946077
180.6499 1.799152
180.8106 1.676605
180.9713 1.593508
181.132 1.544057
181.2926 1.525374
181.4533 1.537096
181.614 1.581457
181.7747 1.663697
181.9354 1.793401
182.0158 1.880962
182.0961 1.987403
182.1765 2.117139
182.2568 2.275418
182.3372 2.47027
182.4175 2.711973
182.4978 3.016597
182.5781 3.409028
182.6484 3.857191
182.6836 4.133107
182.7187 4.453934
182.7539 4.833918
182.789 5.287655
182.8242 5.840517
182.8593 6.519987
182.8945 7.371071
182.9296 8.443088
182.9648 9.812853
182.9824 10.63578
182.9999 11.56242
183.0175 12.61808
183.0351 13.81411
183.0527 15.16834
183.0702 16.69088
183.0878 18.41983
183.1054 20.36919
183.123 22.56229
183.1405 25.00865
183.1594 27.97671
183.1782 31.29513
183.1971 35.03016
183.2159 39.17199
183.2348 43.7928
183.2536 48.86881
183.2912 60.53607
183.3289 74.34056
183.3665 90.19862
183.4042 108.0352
183.4418 127.4231
183.5172 168.8514
183.5925 208.2661
183.6377 227.8481
183.6828 242.4135
183.7214 249.9932
183.76 252.5405
183.7672 252.4398
183.7879 251.1419
183.8086 248.3702
183.85 238.6402
183.8991 220.7662
183.9482 197.6985
184.0268 155.1938
184.1054 112.9845
184.1415 95.44825
184.1775 79.65229
184.2135 65.73131
184.2495 53.73866
184.2856 43.59515
184.3036 39.20257
184.3216 35.22441
184.3396 31.63646
184.3576 28.41298
184.3756 25.52735
184.3936 22.95268
184.4117 20.65033
184.4297 18.61962
184.4477 16.82208
184.4657 15.23397
184.4837 13.83301
184.5017 12.59848
184.5197 11.51131
184.5377 10.55409
184.5558 9.706662
184.5738 8.964141
184.6098 7.729673
184.6458 6.760927
184.6818 5.992497
184.7179 5.373298
184.7539 4.869708
184.7899 4.45252
184.8259 4.101684
184.8619 3.802498
184.8979 3.544144
184.9699 3.119853
185.0551 2.731686
185.1402 2.428984
185.2254 2.186519
185.3105 1.989212
185.3957 1.825994
185.4808 1.68979
185.5659 1.574966
185.651 1.477471
185.8213 1.32268
185.9916 1.207892
186.1619 1.121859
186.3321 1.057421
186.5417 1.001043
186.7513 0.9650447
186.9609 0.946064
187.1704 0.9422499
187.4062 0.955355
187.642 0.987727
187.8778 1.042189
188.1135 1.124151
188.3493 1.242998
188.4672 1.320878
188.5851 1.41495
188.703 1.529611
188.8209 1.671037
188.9388 1.84798
189.0566 2.073052
189.1549 2.311795
189.2531 2.615415
189.3023 2.800545
189.3514 3.014073
189.4005 3.263829
189.4496 3.560418
189.4988 3.920133
189.5479 4.364704
189.597 4.929908
189.6461 5.669154
189.6707 6.128871
189.6952 6.663023
189.7198 7.292231
189.7443 8.030815
189.7689 8.908072
189.7934 9.944159
189.818 11.17952
189.8425 12.64075
189.8687 14.50544
189.8949 16.73811
189.9211 19.40166
189.9473 22.56407
189.9735 26.29696
189.9997 30.67341
190.0259 35.76524
190.0521 41.63952
190.0832 49.70745
190.1143 59.03095
190.1454 69.6432
190.1765 81.52705
190.2076 94.60426
190.2387 108.727
190.3009 139.1454
190.3632 170.1953
190.4254 198.2593
190.4614 211.6671
190.4974 222.1489
190.5387 229.8704
190.58 232.4809
190.5871 232.3954
190.6085 231.189
190.6298 228.5951
190.6724 219.4639
190.7262 201.4104
190.7799 178.0592
190.8659 135.5996
190.9089 114.5335
190.9519 94.83012
190.9985 75.7306
191.0218 67.20302
191.0451 59.39365
191.0684 52.30655
191.0917 45.92996
191.115 40.23914
191.1382 35.21942
191.1615 30.78521
191.1848 26.91204
191.2081 23.54961
191.2313 20.65832
191.2546 18.16293
191.2779 16.02831
191.3012 14.20876
191.3244 12.66817
191.3495 11.26232
191.3746 10.08604
191.3997 9.101922
191.4248 8.277709
191.4499 7.585924
191.475 7.003428
191.5001 6.510923
191.5251 6.093998
191.5753 5.428869
191.6254 4.932919
191.6756 4.553075
191.7257 4.257684
191.7759 4.023815
191.8261 3.837666
191.9264 3.572416
192.0267 3.412932
192.127 3.333881
192.2632 3.332114
192.3993 3.439979
192.5354 3.659104
192.6715 4.005581
192.7396 4.236481
192.8077 4.513902
192.8758 4.846621
192.9438 5.245886
193.0119 5.729198
193.0799 6.318137
193.148 7.048246
193.216 7.969311
193.2519 8.559638
193.2877 9.2418
193.3235 10.04096
193.3593 10.98873
193.3952 12.13097
193.431 13.51807
193.4668 15.22815
193.5026 17.36006
193.5277 19.17375
193.5528 21.31118
193.5779 23.83591
193.603 26.82165
193.6281 30.35286
193.6532 34.52493
193.6783 39.4439
193.7033 45.20069
193.7284 51.96491
193.7535 59.84491
193.7786 68.97244
193.8036 79.43213
193.8287 91.42876
193.8538 105.0304
193.8789 120.3225
193.9039 137.2893
193.9254 153.2809
193.9469 170.5526
193.9899 208.7333
194.0329 251.1034
194.0758 296.2814
194.1439 369.3677
194.212 435.7992
194.2514 467.1536
194.2907 490.9755
194.3304 506.0213
194.37 511.0557
194.3782 510.8117
194.4049 506.9637
194.4315 498.5883
194.4848 469.2543
194.5395 424.784
194.5941 370.6997
194.7035 254.1626
194.7582 200.6718
194.7856 176.4152
194.8129 154.2038
194.839 134.8874
194.8651 117.4721
194.8912 101.9303
194.9173 88.19259
194.9434 76.15702
194.9695 65.69869
194.9956 56.67831
195.0217 48.94972
195.0478 42.36611
195.0739 36.78498
195.1 32.07177
195.1261 28.10241
195.1522 24.76478
195.1783 21.95937
195.2044 19.59924
195.2305 17.60949
195.2554 15.9979
195.2803 14.61867
195.3052 13.43257
195.33 12.41074
195.3797 10.73915
195.4294 9.440827
195.4792 8.404475
195.5289 7.561077
195.5786 6.859218
195.6283 6.265368
195.6781 5.755137
195.7278 5.313709
195.8272 4.587184
195.9266 4.016054
196.026 3.55752
196.1255 3.182766
196.2249 2.8727
196.3244 2.612417
196.4238 2.391986
196.5233 2.203184
196.6227 2.040535
196.8215 1.776098
197.0204 1.572615
197.2193 1.413503
197.4182 1.287605
197.617 1.187177
197.8557 1.091941
198.0943 1.017768
198.333 0.9603542
198.5716 0.9168661
198.8103 0.8851195
199.0489 0.8636651
199.2876 0.8515636
199.5262 0.8484669
199.7631 0.8547299
200 0.8714015
200.3304 0.9151289
200.4956 0.9481615
200.6607 0.9912533
200.8259 1.048067
200.9911 1.124157
201.1563 1.22857
201.2389 1.296096
201.3214 1.37789
201.4144 1.493784
201.5073 1.646816
201.5538 1.744246
201.6002 1.861547
201.6467 2.006818
201.6931 2.190826
201.7396 2.431505
201.786 2.753167
201.8093 2.956424
201.8325 3.19415
201.8557 3.474161
201.8789 3.804663
201.9022 4.196996
201.9254 4.658741
201.9486 5.203814
201.9718 5.84605
201.9951 6.604235
202.0183 7.488503
202.0415 8.519553
202.0647 9.715904
202.0841 10.85694
202.1035 12.13785
202.1229 13.56934
202.1422 15.15291
202.1616 16.91414
202.1809 18.84267
202.2196 23.26249
202.2583 28.43486
202.297 34.33703
202.3357 40.89041
202.3744 47.95334
202.4312 58.79581
202.488 69.40783
202.5396 77.97586
202.5912 84.7072
202.6487 89.23061
202.69 90.21511
202.7019 90.13012
202.7347 89.04646
202.7675 86.76104
202.8127 81.83391
202.8579 75.21105
202.9382 60.8313
203.0185 45.6239
203.0587 38.49034
203.0988 31.98758
203.139 26.21183
203.1791 21.25046
203.1992 19.06606
203.2193 17.07842
203.2394 15.28055
203.2594 13.67118
203.2795 12.22395
203.2996 10.93604
203.3197 9.795483
203.3397 8.794741
203.3724 7.415358
203.405 6.313589
203.4376 5.437987
203.4702 4.74674
203.5029 4.202109
203.5355 3.776723
203.5681 3.44344
203.6007 3.181839
203.6334 2.975154
203.666 2.811959
203.7312 2.577237
203.7964 2.423878
203.8616 2.321802
203.9419 2.242249
204.0222 2.198256
204.1427 2.181525
204.2631 2.216388
204.3836 2.314247
204.4438 2.400536
204.504 2.528187
204.5392 2.6303
204.5743 2.759393
204.6095 2.923546
204.6446 3.13058
204.6798 3.391852
204.7149 3.717179
204.75 4.11924
204.7851 4.610131
204.8203 5.202943
204.8554 5.903595
204.8905 6.719553
204.9256 7.652004
204.9608 8.699149
204.9959 9.842835
205.0661 12.33959
205.1464 15.24295
205.1866 16.56182
205.2267 17.69524
205.287 18.9205
205.3447 19.42878
205.35 19.44014
205.3662 19.43753
205.3823 19.37952
205.4446 18.65909
205.5103 17.17165
205.576 15.19259
205.7133 10.77329
205.7476 9.81197
205.7819 8.953115
205.8162 8.207149
205.8505 7.578378
205.8992 6.884863
205.9478 6.412884
205.9964 6.140502
206.045 6.047644
206.0936 6.120062
206.1422 6.353237
206.1908 6.754478
206.2394 7.343147
206.288 8.148891
206.3366 9.207662
206.3852 10.55542
206.4338 12.21971
206.4824 14.20986
206.531 16.50722
206.6282 21.76762
206.714 26.53143
206.7569 28.67865
206.7997 30.52035
206.8676 32.61463
206.8946 33.12372
206.9 33.2025
206.9165 33.39572
206.9329 33.51765
206.9658 33.55936
207.0336 32.90082
207.1014 31.56134
207.1353 30.78775
207.1692 30.03238
207.2003 29.41036
207.2314 28.90435
207.2625 28.55724
207.2935 28.408
207.3246 28.49069
207.3556 28.83693
207.3867 29.47993
207.4177 30.44705
207.4488 31.77917
207.4798 33.50787
207.5109 35.6932
207.5419 38.38141
207.573 41.66523
207.604 45.61643
207.6351 50.37462
207.6661 56.04608
207.6845 59.91582
207.7029 64.20667
207.7213 68.95987
207.7396 74.18975
207.758 80.00054
207.7763 86.37841
207.7947 93.44505
207.813 101.177
207.8314 109.7137
207.8498 119.0703
207.8682 129.3019
207.8865 140.3986
207.9232 165.617
207.9599 195.0708
207.991 223.523
208.022 255.132
208.0531 290.0474
208.0841 327.8644
208.1462 411.2191
208.2083 500.7273
208.2818 605.1379
208.3552 694.2917
208.3914 728.2602
208.4276 753.5951
208.4638 769.1746
208.5 774.2938
208.5139 773.415
208.5583 760.1503
208.6027 731.8026
208.6471 690.2687
208.6915 638.2135
208.7801 515.5321
208.8686 388.7061
208.9129 329.9767
208.9572 276.6435
209.0015 229.5789
209.0457 189.1736
209.09 155.0982
209.1122 140.3011
209.1343 126.9794
209.1565 114.923
209.1786 104.1463
209.2007 94.49585
209.2228 85.8751
209.2651 71.90492
209.3074 60.74015
209.3497 51.82833
209.3919 44.71442
209.4342 38.97841
209.4764 34.33874
209.5187 30.53039
209.5609 27.38433
209.6032 24.74236
209.6455 22.50376
209.6878 20.58609
209.73 18.93044
209.8145 16.2088
209.899 14.07245
209.9634 12.73255
210.0278 11.58558
210.1164 10.25633
210.2049 9.153846
210.2935 8.225593
210.382 7.437289
210.4706 6.76006
210.5591 6.174901
210.6477 5.664575
210.7362 5.217719
210.9133 4.474149
211.0904 3.884735
211.2675 3.40954
211.4445 3.021244
211.6055 2.726664
211.7665 2.47633
211.9275 2.261494
212.0885 2.075538
212.2495 1.913622
212.4105 1.772058
212.7324 1.53856
213.0544 1.356609
213.3763 1.214106
213.6983 1.103044
214.0202 1.018802
214.4066 0.9508051
214.5998 0.9312232
214.7929 0.9229757
215.0505 0.9348744
215.1793 0.954524
215.3081 0.9873728
215.4369 1.038721
215.5657 1.117795
215.6301 1.172889
215.6945 1.243367
215.7589 1.335998
215.8232 1.46209
215.8575 1.549483
215.8917 1.656022
215.9259 1.787888
215.9601 1.95294
215.9943 2.161447
216.0285 2.426634
216.0627 2.765252
216.0969 3.198113
216.1312 3.752341
216.1483 4.082803
216.1654 4.454805
216.1825 4.872819
216.1996 5.341579
216.2167 5.866045
216.2338 6.451365
216.2509 7.102822
216.268 7.825772
216.3022 9.507484
216.3364 11.53767
216.3706 13.95268
216.4028 16.60301
216.435 19.63141
216.4672 23.03664
216.4994 26.80073
216.5638 35.23567
216.6282 44.38676
216.7087 55.50121
216.757 61.19913
216.8053 65.62054
216.844 67.98935
216.8826 69.16511
216.9 69.28708
216.9117 69.22464
216.9506 68.19056
216.9894 65.94867
217.0323 62.21726
217.0752 57.41271
217.1538 46.84516
217.2324 35.65065
217.2753 29.88114
217.3182 24.60306
217.3611 19.93352
217.404 15.92706
217.4255 14.17078
217.4469 12.58512
217.4684 11.14921
217.4898 9.868758
217.5113 8.72283
217.5327 7.712324
217.5541 6.82136
217.5755 6.039498
217.6006 5.247498
217.6256 4.577503
217.6506 4.010868
217.6756 3.533455
217.7006 3.132378
217.7256 2.796081
217.7506 2.514354
217.7756 2.278293
217.8007 2.079503
217.8257 1.913014
217.8507 1.772459
217.8757 1.653239
217.9257 1.464235
217.9757 1.323019
218.0401 1.187587
218.1044 1.086471
218.1687 1.00778
218.233 0.9446838
218.3616 0.8501461
218.4902 0.7841159
218.6189 0.7376353
218.7475 0.7060407
218.8761 0.6868531
219.0047 0.6792327
219.1763 0.6884411
219.2621 0.7032062
219.3478 0.7270819
219.4336 0.7637544
219.5193 0.8202201
219.5622 0.860027
219.6051 0.9112806
219.648 0.9783985
219.6908 1.067475
219.7212 1.148908
219.7516 1.250075
219.782 1.376171
219.8123 1.532992
219.8427 1.729239
219.8731 1.973566
219.9035 2.276576
219.9338 2.648974
219.9642 3.106577
219.9946 3.662739
220.025 4.332549
220.0553 5.128267
220.0857 6.069448
220.1161 7.166286
220.1465 8.428516
220.1768 9.856799
220.2054 11.36123
220.234 13.01248
220.2912 16.70609
220.4055 24.94198
220.4663 29.10824
220.527 32.53541
220.5341 32.86796
220.5534 33.68659
220.5726 34.36867
220.6111 35.30323
220.65 35.61987
220.6668 35.55575
220.7057 34.94714
220.7446 33.72816
220.791 31.57273
220.8374 28.81166
221.0087 16.64739
221.0551 13.61551
221.1015 10.92417
221.1247 9.722649
221.1479 8.620855
221.1711 7.618746
221.1943 6.714409
221.2175 5.904387
221.2407 5.183998
221.2639 4.547646
221.2871 3.989106
221.3103 3.50179
221.3335 3.078968
221.3567 2.713964
221.3799 2.400306
221.4014 2.150108
221.4228 1.935071
221.4442 1.749762
221.4656 1.590353
221.4871 1.452789
221.5085 1.335236
221.5299 1.234256
221.5513 1.147429
221.5942 1.007798
221.637 0.9033298
221.6798 0.8236777
221.7226 0.7617098
221.7905 0.6879474
221.8583 0.6338199
221.9261 0.592084
221.9939 0.5587027
222.1295 0.5083424
222.2651 0.4721573
222.4008 0.4450626
222.5364 0.4242336
222.8076 0.394939
223.0789 0.37645
223.3501 0.3652023
223.6214 0.3591922
223.8926 0.3572125
224.221 0.3597481
224.5494 0.3678455
224.8778 0.3822617
225.2061 0.4054327
225.5345 0.4415057
225.6987 0.4664784
225.8628 0.4979123
226.027 0.5380931
226.1912 0.5905499
226.3554 0.6610644
226.4375 0.7059172
226.5195 0.7594015
226.6052 0.8274119
226.6908 0.9121249
226.7765 1.021102
226.8193 1.088349
226.8621 1.167354
226.8978 1.244865
226.9335 1.336049
226.9692 1.444917
227.0049 1.57689
227.0406 1.739275
227.0763 1.941827
227.112 2.197436
227.1477 2.522884
227.1834 2.939666
227.2013 3.191257
227.2191 3.474781
227.237 3.797786
227.2548 4.161407
227.2727 4.57493
227.2905 5.03931
227.3084 5.565788
227.3262 6.154833
227.3441 6.819803
227.3619 7.560246
227.3798 8.391731
227.3976 9.3123
227.4154 10.33368
227.4332 11.46312
227.452 12.78111
227.4707 14.22721
227.5082 17.56067
227.5457 21.50794
227.5831 26.07787
227.6206 31.28622
227.6581 37.07495
227.6956 43.3539
227.733 49.96877
227.8115 64.15265
227.89 76.91829
227.9329 82.4433
227.9829 87.00306
228.0186 88.80664
228.05 89.31119
228.0672 89.14943
228.0977 88.10668
228.1282 86.1308
228.1714 81.87073
228.2145 76.17014
228.2845 64.75274
228.3545 52.13608
228.4192 40.7569
228.4515 35.48804
228.4838 30.6042
228.5162 26.14378
228.5485 22.16222
228.5808 18.65204
228.6131 15.6028
228.632 14.02318
228.6509 12.58686
228.6698 11.28648
228.6886 10.1199
228.7075 9.066305
228.7263 8.128281
228.7452 7.287155
228.764 6.543289
228.7829 5.880382
228.8018 5.294519
228.8207 4.777987
228.8395 4.325774
228.8584 3.926327
228.8772 3.577681
228.8961 3.270414
228.9149 3.002616
228.9338 2.76674
228.9527 2.560075
228.9904 2.220512
229.0281 1.957568
229.0658 1.751971
229.1035 1.589149
229.1412 1.458251
229.1789 1.351291
229.2166 1.262444
229.2705 1.158723
229.3244 1.075056
229.3783 1.00598
229.4322 0.9479144
229.54 0.8558027
229.6477 0.7864955
229.7447 0.7377543
229.8417 0.6986261
230.0357 0.6410635
230.2297 0.6026993
230.4236 0.5774377
230.6176 0.5614792
230.8116 0.5523408
231.1995 0.5489478
231.6737 0.5651403
232.1479 0.5994371
232.6221 0.6510159
233.0962 0.7217346
233.5704 0.8159519
233.8075 0.8740179
234.0445 0.9409883
234.2816 1.018553
234.5187 1.108761
234.7558 1.214221
234.9928 1.338048
235.2515 1.498996
235.5101 1.694721
235.7688 1.937316
236.0274 2.2423
236.1568 2.425024
236.2861 2.632502
236.4154 2.869606
236.5447 3.14226
236.674 3.457917
236.8033 3.826065
236.9326 4.259009
237.0619 4.773145
237.1482 5.172249
237.2344 5.625469
237.353 6.358676
237.4715 7.253008
237.5901 8.363202
237.6494 9.021979
237.7086 9.765073
237.7679 10.61122
237.8272 11.57981
237.8865 12.69729
237.9457 13.99579
238.005 15.52534
238.0642 17.34193
238.1235 19.53488
238.1827 22.21007
238.242 25.53143
238.2717 27.49946
238.3013 29.70479
238.331 32.19958
238.3606 35.00934
238.3902 38.18958
238.4198 41.79352
238.4495 45.89464
238.4791 50.5295
238.5088 55.79845
238.5384 61.73822
238.5681 68.46336
238.5977 76.0024
238.6273 84.44732
238.6569 93.86259
238.6947 107.3819
238.7324 122.6068
238.7701 139.5954
238.8078 158.3042
238.8832 200.2833
238.9586 246.3701
239.0871 323.104
239.1513 353.9924
239.2155 375.7119
239.2578 383.8328
239.3 386.5359
239.3622 380.4774
239.4243 363.1558
239.4864 336.3526
239.5485 302.6682
239.6876 217.3897
239.7572 176.7552
239.8267 140.8525
