energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
56 	 84.46028904641027 	 94.29665304390457 	 74.62392504891596 	 113.96938103889318 	 54.95119705392736 
57 	 86.30537609875594 	 96.24603057550488 	 76.36472162200701 	 116.12733952900273 	 56.48341266850916 
58 	 88.18428869500381 	 98.22780928808906 	 78.14076810191857 	 118.31485047425957 	 58.053726915748065 
59 	 90.08504628104124 	 100.23871371597137 	 79.93137884611112 	 120.54604858583164 	 59.624043976250846 
60 	 92.00850083752094 	 102.26158852527367 	 81.75541314976822 	 122.76776390077913 	 61.24923777426276 
61 	 93.87469643134862 	 104.21781505627987 	 83.53157780641737 	 124.9040523061424 	 62.84534055655485 
62 	 95.72681363445756 	 106.17603313238223 	 85.27759413653288 	 127.07447212823159 	 64.37915514068352 
63 	 97.6475992461184 	 108.2144234096657 	 87.08077508257111 	 129.3480717367603 	 65.94712675547652 
64 	 99.5515732960687 	 110.22745582785375 	 88.87569076428365 	 131.57922089142386 	 67.52392570071353 
65 	 101.42164738934218 	 112.16589483842557 	 90.6773999402588 	 133.65438973659235 	 69.18890504209203 
66 	 103.31402834494355 	 114.11631623555029 	 92.51174045433682 	 135.72089201676374 	 70.90716467312336 
67 	 105.20148554965337 	 116.1388532274036 	 94.26411787190314 	 138.01358858290408 	 72.38938251640266 
68 	 107.12645867634511 	 118.19617749687929 	 96.05673985581093 	 140.33561513794763 	 73.91730221474259 
69 	 109.09329747124228 	 120.2225959889229 	 97.96399895356166 	 142.48119302428415 	 75.70540191820041 
70 	 111.0172889164737 	 122.26310802241035 	 99.77146981053706 	 144.75474623428363 	 77.27983159866376 
71 	 112.8954620289161 	 124.25609900757836 	 101.53482505025384 	 146.97737296490286 	 78.81355109292934 
72 	 114.85821916985844 	 126.28719584894992 	 103.42924249076697 	 149.14514920713287 	 80.571289132584 
73 	 116.77991722909975 	 128.30312861494198 	 105.25670584325752 	 151.34955138662644 	 82.21028307157306 
74 	 118.72755382638664 	 130.34371302055538 	 107.1113946322179 	 153.57603140889285 	 83.87907624388043 
75 	 120.6721371174764 	 132.3433087198644 	 109.00096551508837 	 155.68565192464047 	 85.65862231031232 
76 	 122.5617864056722 	 134.34642132353125 	 110.77715148781314 	 157.91569115924935 	 87.20788165209504 
77 	 124.54227783605575 	 136.45019487988114 	 112.63436079223035 	 160.26602896753192 	 88.81852670457957 
78 	 126.58905060563987 	 138.59471739825992 	 114.58338381301982 	 162.60605098349998 	 90.57205022777974 
79 	 128.5641859964351 	 140.63668644448853 	 116.49168554838165 	 164.78168734059543 	 92.34668465227477 
80 	 130.4494981460362 	 142.59417629079712 	 118.30482000127529 	 166.88353258031893 	 94.01546371175348 
81 	 132.40358840815156 	 144.6715405697072 	 120.13563624659595 	 169.2074448928184 	 95.59973192348473 
82 	 134.4123044650884 	 146.7647020111501 	 122.05990691902669 	 171.4694971032735 	 97.35511182690328 
83 	 136.41357588320224 	 148.84297168176744 	 123.98418008463706 	 173.70176327889777 	 99.1253884875067 
84 	 138.3783339008058 	 150.8706974875826 	 125.88597031402905 	 175.8554246611361 	 100.90124314047551 
85 	 140.37206156939723 	 152.96734425782014 	 127.77677888097432 	 178.15790963466597 	 102.5862135041285 
86 	 142.39033035120414 	 155.11419607524377 	 129.66646462716452 	 180.561927523323 	 104.21873317908528 
87 	 144.36688874801143 	 157.17800402382352 	 131.55577347219935 	 182.80023457544772 	 105.93354292057515 
88 	 146.35926809817053 	 159.27368935614973 	 133.44484684019133 	 185.1025318721081 	 107.61600432423296 
89 	 148.36179698216736 	 161.34620566462337 	 135.37738829971136 	 187.31502302953538 	 109.40857093479933 
90 	 150.35336182507675 	 163.41133551413083 	 137.29538813602267 	 189.52728289223901 	 111.17944075791448 
91 	 152.37744446382706 	 165.495912582939 	 139.2589763447151 	 191.73284882116292 	 113.02204010649122 
92 	 154.3563039496211 	 167.5182962096217 	 141.1943116896205 	 193.84228072962293 	 114.87032716961927 
93 	 156.35390803217672 	 169.569398708501 	 143.13841735585243 	 196.0003800611496 	 116.70743600320384 
94 	 158.37516103011112 	 171.6487984444274 	 145.10152361579483 	 198.19607327305997 	 118.55424878716227 
95 	 160.36216828926558 	 173.70947500557978 	 147.0148615729514 	 200.40408843820813 	 120.32024814032302 
96 	 162.29243295941455 	 175.6723131623312 	 148.91255275649792 	 202.43207356816444 	 122.15279235066467 
97 	 164.24076889202576 	 177.60206868397893 	 150.87946910007258 	 204.32466826788527 	 124.15686951616624 
98 	 166.24149858006263 	 179.57411946190953 	 152.90887769821572 	 206.23936122560337 	 126.24363593452188 
99 	 168.1043869002285 	 181.34058523972337 	 154.8681885607336 	 207.81298191871312 	 128.39579188174386 
100 	 169.883936462732 	 183.00377546816637 	 156.76409745729765 	 209.24345347903505 	 130.52441944642896 
101 	 171.62113583790003 	 184.6305273194077 	 158.61174435639236 	 210.64931028242304 	 132.592961393377 
102 	 173.35274894749605 	 186.17430978207875 	 160.53118811291336 	 211.81743145124415 	 134.88806644374796 
103 	 175.05942644916797 	 187.65714587493753 	 162.46170702339842 	 212.85258472647664 	 137.2662681718593 
