pulsearea rate x_error y_error
533.0 0.0007459474145434797 2.5 0.027312037905353744
534.0 0.0007054696325212717 2.5 0.026560678314404392
535.0 0.0006996871088631451 2.5 0.026451599363046936
536.0 0.0006245140684768558 2.5 0.02499027947976684
537.0 0.0005956013919785619 2.5 0.024404946055637203
538.0 0.0006302966503426433 2.5 0.025105709516813964
539.0 0.0006996871088631451 2.5 0.026451599363046936
540.0 0.0005319935153238475 2.5 0.023064984615729697
541.0 0.000566688715480268 2.5 0.023805224541689752
542.0 0.0006765569560229778 2.5 0.026010708487524476
543.0 0.0006418616976588964 2.5 0.02533498959263446
544.0 0.0006360791740007699 2.5 0.025220610103658673
545.0 0.000688122003339231 2.5 0.026232079660965333
546.0 0.0005204284097999334 2.5 0.02281290007429861
547.0 0.0004857331805396825 2.5 0.022039355265970974
548.0 0.0005782538210041821 2.5 0.024046908761921604
549.0 0.0005146458861418068 2.5 0.022685808033698223
550.0 0.0006302966503426433 2.5 0.025105709516813964
551.0 0.0005956013919785619 2.5 0.024404946055637203
552.0 0.0005435585626401007 2.5 0.023314342423497617
553.0 0.0005782538210041821 2.5 0.024046908761921604
554.0 0.00047416810411959887 2.5 0.02177540135381203
555.0 0.000566688715480268 2.5 0.023805224541689752
556.0 0.0004510379512794316 2.5 0.021237654090775458
557.0 0.0005088633624836802 2.5 0.022557999966390643
558.0 0.00052621093345806 2.5 0.02293928798934396
559.0 0.0004799506568815559 2.5 0.021907776173805408
560.0 0.0004279077984392643 2.5 0.02068593238022556
561.0 0.00038164749275892973 2.5 0.019535800284578304
562.0 0.00041634272201918066 2.5 0.02040447798938215
563.0 0.00037586496910080314 2.5 0.01938723727354682
564.0 0.0004510379512794316 2.5 0.021237654090775458
565.0 0.00041056019836105406 2.5 0.020262285121897136
566.0 0.00043369035120122135 2.5 0.020825233520928917
567.0 0.00035273481626063585 2.5 0.018781235749029825
568.0 0.00028912691050209105 2.5 0.017003732252128975
569.0 0.00033538718707859516 2.5 0.01831357930822359
570.0 0.0002775618340820074 2.5 0.01666018709624857
571.0 0.00035273481626063585 2.5 0.018781235749029825
572.0 0.00038164749275892973 2.5 0.019535800284578304
573.0 0.0003064745105803013 2.5 0.017506413412812498
574.0 0.0002544316812418401 2.5 0.015950914746240736
575.0 0.0002775618340820074 2.5 0.01666018709624857
576.0 0.00028912691050209105 2.5 0.017003732252128975
577.0 0.0003122570342384279 2.5 0.01767079608389016
578.0 0.0002602142048999667 2.5 0.01613115634106764
579.0 0.0002486491284798831 2.5 0.015768612129159722
580.0 0.0002602142048999667 2.5 0.01613115634106764
581.0 0.0002602142048999667 2.5 0.01613115634106764
582.0 0.00021973643742967397 2.5 0.014823509619171634
583.0 0.00019082374637946486 2.5 0.013813896857131403
584.0 0.0002486491284798831 2.5 0.015768612129159722
585.0 0.000283344357740134 2.5 0.016832835701097247
586.0 0.00027177928132005036 2.5 0.01648572962656037
587.0 0.00021973643742967397 2.5 0.014823509619171634
588.0 0.00012143329513492063 2.5 0.011019677632985487
589.0 0.00023708405205979943 2.5 0.015397533960339216
590.0 0.00023708405205979943 2.5 0.015397533960339216
591.0 0.00018504120816942304 2.5 0.013602985266823714
592.0 0.00013299837883096188 2.5 0.011532492307864848
593.0 0.00020817136100959033 2.5 0.01442814475286377
594.0 0.00016769359353929758 2.5 0.012949656116642541
595.0 0.00016769359353929758 2.5 0.012949656116642541
596.0 0.0001156507569248788 2.5 0.010754104189790928
597.0 0.0001387809170410037 2.5 0.011780531271593982
598.0 0.0001734761317493394 2.5 0.013171033814751954
599.0 9.830314229475334e-05 2.5 0.009914794112575074
600.0 0.00018504120816942304 2.5 0.013602985266823714
601.0 0.00016769359353929758 2.5 0.012949656116642541
602.0 0.00021395389921963215 2.5 0.014627163061223874
603.0 0.00017925866995938122 2.5 0.013388751620647133
604.0 0.00016769359353929758 2.5 0.012949656116642541
605.0 0.00014456345525104553 2.5 0.012023454380960802
606.0 0.00012143329513492063 2.5 0.011019677632985487
607.0 0.00013299837883096188 2.5 0.011532492307864848
608.0 0.00018504120816942304 2.5 0.013602985266823714
609.0 0.00012721584062092006 2.5 0.011278999983195322
610.0 0.00015612851711921394 2.5 0.01249513973988342
611.0 0.00016191105532925576 2.5 0.012724427504970735
612.0 0.0001156507569248788 2.5 0.010754104189790928
613.0 0.00012143329513492063 2.5 0.011019677632985487
614.0 0.0001387809170410037 2.5 0.011780531271593982
615.0 0.00014456345525104553 2.5 0.012023454380960802
616.0 0.00010986821871483698 2.5 0.010481804172700279
617.0 0.00014456345525104553 2.5 0.012023454380960802
618.0 0.00012143329513492063 2.5 0.011019677632985487
619.0 0.00010986821871483698 2.5 0.010481804172700279
620.0 0.00015612851711921394 2.5 0.01249513973988342
621.0 0.0001156507569248788 2.5 0.010754104189790928
622.0 0.00012143329513492063 2.5 0.011019677632985487
623.0 0.00014456345525104553 2.5 0.012023454380960802
624.0 6.939045852050185e-05 2.5 0.008330093548124286
625.0 0.0001156507569248788 2.5 0.010754104189790928
626.0 0.0001387809170410037 2.5 0.011780531271593982
627.0 6.360792031046003e-05 2.5 0.007975457373120368
628.0 0.00015612851711921394 2.5 0.01249513973988342
629.0 9.252060408471152e-05 2.5 0.009618763126551745
630.0 9.252060408471152e-05 2.5 0.009618763126551745
631.0 8.67380658746697e-05 2.5 0.009313327325648428
632.0 0.00010408568050479516 2.5 0.010202238994691075
633.0 0.00012143329513492063 2.5 0.011019677632985487
634.0 0.00014456345525104553 2.5 0.012023454380960802
635.0 0.00010986821871483698 2.5 0.010481804172700279
636.0 9.252060408471152e-05 2.5 0.009618763126551745
637.0 6.939045852050185e-05 2.5 0.008330093548124286
638.0 9.252060408471152e-05 2.5 0.009618763126551745
639.0 9.830314229475334e-05 2.5 0.009914794112575074
640.0 8.67380658746697e-05 2.5 0.009313327325648428
641.0 8.095552766462788e-05 2.5 0.008997528975481428
642.0 6.939045852050185e-05 2.5 0.008330093548124286
643.0 6.360792031046003e-05 2.5 0.007975457373120368
644.0 0.00010986821871483698 2.5 0.010481804172700279
645.0 9.830314229475334e-05 2.5 0.009914794112575074
646.0 8.095552766462788e-05 2.5 0.008997528975481428
647.0 7.517299673054367e-05 2.5 0.008670236255751262
648.0 8.67380658746697e-05 2.5 0.009313327325648428
649.0 5.78253784624394e-05 2.5 0.0076042999981878285
650.0 8.095552766462788e-05 2.5 0.008997528975481428
651.0 0.00012143329513492063 2.5 0.011019677632985487
652.0 6.939045852050185e-05 2.5 0.008330093548124286
653.0 3.4695229260250926e-05 2.5 0.005890265635796991
654.0 4.626030204235576e-05 2.5 0.006801492633411857
655.0 4.626030204235576e-05 2.5 0.006801492633411857
656.0 6.360792031046003e-05 2.5 0.007975457373120368
657.0 6.939045852050185e-05 2.5 0.008330093548124286
658.0 5.78253784624394e-05 2.5 0.0076042999981878285
659.0 5.204284025239758e-05 2.5 0.007214072376431885
660.0 4.626030204235576e-05 2.5 0.006801492633411857
661.0 6.360792031046003e-05 2.5 0.007975457373120368
662.0 8.67380658746697e-05 2.5 0.009313327325648428
663.0 9.252060408471152e-05 2.5 0.009618763126551745
664.0 6.939045852050185e-05 2.5 0.008330093548124286
665.0 4.047776383231394e-05 2.5 0.006362213752485368
666.0 6.939045852050185e-05 2.5 0.008330093548124286
667.0 3.4695229260250926e-05 2.5 0.005890265635796991
668.0 9.830314229475334e-05 2.5 0.009914794112575074
669.0 6.360792031046003e-05 2.5 0.007975457373120368
670.0 6.360792031046003e-05 2.5 0.007975457373120368
671.0 4.626030204235576e-05 2.5 0.006801492633411857
672.0 3.4695229260250926e-05 2.5 0.005890265635796991
673.0 5.204284025239758e-05 2.5 0.007214072376431885
674.0 7.517299673054367e-05 2.5 0.008670236255751262
675.0 5.204284025239758e-05 2.5 0.007214072376431885
676.0 6.939045852050185e-05 2.5 0.008330093548124286
677.0 5.78253784624394e-05 2.5 0.0076042999981878285
678.0 3.4695229260250926e-05 2.5 0.005890265635796991
679.0 2.313015102117788e-05 2.5 0.004809381563275873
680.0 4.047776383231394e-05 2.5 0.006362213752485368
681.0 9.830314229475334e-05 2.5 0.009914794112575074
682.0 5.78253784624394e-05 2.5 0.0076042999981878285
683.0 4.626030204235576e-05 2.5 0.006801492633411857
684.0 3.4695229260250926e-05 2.5 0.005890265635796991
685.0 2.89126892312197e-05 2.5 0.005377052094895464
686.0 1.156507551058894e-05 2.5 0.0034007463167059285
687.0 4.626030204235576e-05 2.5 0.006801492633411857
688.0 4.047776383231394e-05 2.5 0.006362213752485368
689.0 4.626030204235576e-05 2.5 0.006801492633411857
690.0 4.626030204235576e-05 2.5 0.006801492633411857
691.0 2.89126892312197e-05 2.5 0.005377052094895464
692.0 5.204284025239758e-05 2.5 0.007214072376431885
693.0 2.313015102117788e-05 2.5 0.004809381563275873
694.0 3.4695229260250926e-05 2.5 0.005890265635796991
695.0 4.047776383231394e-05 2.5 0.006362213752485368
696.0 1.7347614630125463e-05 2.5 0.004165046774062143
697.0 1.7347614630125463e-05 2.5 0.004165046774062143
698.0 1.7347614630125463e-05 2.5 0.004165046774062143
699.0 1.7347614630125463e-05 2.5 0.004165046774062143
700.0 1.7347614630125463e-05 2.5 0.004165046774062143
701.0 3.4695229260250926e-05 2.5 0.005890265635796991
702.0 4.047776383231394e-05 2.5 0.006362213752485368
703.0 1.7347614630125463e-05 2.5 0.004165046774062143
704.0 1.7347614630125463e-05 2.5 0.004165046774062143
705.0 1.156507551058894e-05 2.5 0.0034007463167059285
706.0 2.313015102117788e-05 2.5 0.004809381563275873
707.0 1.156507551058894e-05 2.5 0.0034007463167059285
708.0 2.313015102117788e-05 2.5 0.004809381563275873
709.0 1.7347614630125463e-05 2.5 0.004165046774062143
710.0 2.313015102117788e-05 2.5 0.004809381563275873
711.0 3.4695229260250926e-05 2.5 0.005890265635796991
712.0 2.89126892312197e-05 2.5 0.005377052094895464
713.0 1.7347614630125463e-05 2.5 0.004165046774062143
714.0 3.4695229260250926e-05 2.5 0.005890265635796991
715.0 0.0 2.5 0.0
716.0 1.156507551058894e-05 2.5 0.0034007463167059285
717.0 1.7347614630125463e-05 2.5 0.004165046774062143
718.0 2.89126892312197e-05 2.5 0.005377052094895464
719.0 1.156507551058894e-05 2.5 0.0034007463167059285
720.0 1.7347614630125463e-05 2.5 0.004165046774062143
721.0 1.7347614630125463e-05 2.5 0.004165046774062143
722.0 1.7347614630125463e-05 2.5 0.004165046774062143
723.0 1.156507551058894e-05 2.5 0.0034007463167059285
724.0 2.89126892312197e-05 2.5 0.005377052094895464
725.0 5.78253775529447e-06 2.5 0.0024046907816379364
726.0 0.0 2.5 0.0
727.0 0.0 2.5 0.0
728.0 5.78253775529447e-06 2.5 0.0024046907816379364
729.0 5.78253775529447e-06 2.5 0.0024046907816379364
730.0 2.89126892312197e-05 2.5 0.005377052094895464
731.0 1.7347614630125463e-05 2.5 0.004165046774062143
732.0 1.156507551058894e-05 2.5 0.0034007463167059285
733.0 5.78253775529447e-06 2.5 0.0024046907816379364
734.0 1.156507551058894e-05 2.5 0.0034007463167059285
735.0 0.0 2.5 0.0
736.0 5.78253775529447e-06 2.5 0.0024046907816379364
737.0 0.0 2.5 0.0
738.0 0.0 2.5 0.0
739.0 1.156507551058894e-05 2.5 0.0034007463167059285
740.0 1.7347614630125463e-05 2.5 0.004165046774062143
741.0 5.78253775529447e-06 2.5 0.0024046907816379364
742.0 1.7347614630125463e-05 2.5 0.004165046774062143
743.0 0.0 2.5 0.0
744.0 5.78253775529447e-06 2.5 0.0024046907816379364
745.0 5.78253775529447e-06 2.5 0.0024046907816379364
746.0 5.78253775529447e-06 2.5 0.0024046907816379364
747.0 1.156507551058894e-05 2.5 0.0034007463167059285
748.0 1.156507551058894e-05 2.5 0.0034007463167059285
749.0 2.313015102117788e-05 2.5 0.004809381563275873
750.0 0.0 2.5 0.0
751.0 1.7347614630125463e-05 2.5 0.004165046774062143
752.0 0.0 2.5 0.0
753.0 0.0 2.5 0.0
754.0 0.0 2.5 0.0
755.0 0.0 2.5 0.0
756.0 0.0 2.5 0.0
757.0 1.156507551058894e-05 2.5 0.0034007463167059285
758.0 1.156507551058894e-05 2.5 0.0034007463167059285
759.0 5.78253775529447e-06 2.5 0.0024046907816379364
760.0 0.0 2.5 0.0
761.0 5.78253775529447e-06 2.5 0.0024046907816379364
762.0 0.0 2.5 0.0
763.0 0.0 2.5 0.0
764.0 0.0 2.5 0.0
765.0 1.156507551058894e-05 2.5 0.0034007463167059285
766.0 0.0 2.5 0.0
767.0 5.78253775529447e-06 2.5 0.0024046907816379364
768.0 0.0 2.5 0.0
769.0 0.0 2.5 0.0
770.0 1.156507551058894e-05 2.5 0.0034007463167059285
771.0 5.78253775529447e-06 2.5 0.0024046907816379364
772.0 0.0 2.5 0.0
773.0 1.156507551058894e-05 2.5 0.0034007463167059285
774.0 5.78253775529447e-06 2.5 0.0024046907816379364
775.0 0.0 2.5 0.0
776.0 1.156507551058894e-05 2.5 0.0034007463167059285
777.0 0.0 2.5 0.0
778.0 1.156507551058894e-05 2.5 0.0034007463167059285
779.0 0.0 2.5 0.0
780.0 5.78253775529447e-06 2.5 0.0024046907816379364
781.0 0.0 2.5 0.0
782.0 0.0 2.5 0.0
783.0 0.0 2.5 0.0
784.0 0.0 2.5 0.0
785.0 5.78253775529447e-06 2.5 0.0024046907816379364
786.0 1.156507551058894e-05 2.5 0.0034007463167059285
787.0 5.78253775529447e-06 2.5 0.0024046907816379364
788.0 0.0 2.5 0.0
789.0 0.0 2.5 0.0
790.0 5.78253775529447e-06 2.5 0.0024046907816379364
791.0 0.0 2.5 0.0
792.0 0.0 2.5 0.0
793.0 0.0 2.5 0.0
794.0 1.156507551058894e-05 2.5 0.0034007463167059285
795.0 0.0 2.5 0.0
796.0 5.78253775529447e-06 2.5 0.0024046907816379364
797.0 0.0 2.5 0.0
798.0 0.0 2.5 0.0
799.0 5.78253775529447e-06 2.5 0.0024046907816379364
800.0 0.0 2.5 0.0
801.0 5.78253775529447e-06 2.5 0.0024046907816379364
802.0 0.0 2.5 0.0
803.0 5.78253775529447e-06 2.5 0.0024046907816379364
804.0 0.0 2.5 0.0
805.0 0.0 2.5 0.0
806.0 0.0 2.5 0.0
807.0 0.0 2.5 0.0
808.0 5.78253775529447e-06 2.5 0.0024046907816379364
809.0 0.0 2.5 0.0
810.0 0.0 2.5 0.0
811.0 0.0 2.5 0.0
812.0 0.0 2.5 0.0
813.0 5.78253775529447e-06 2.5 0.0024046907816379364
814.0 0.0 2.5 0.0
815.0 1.156507551058894e-05 2.5 0.0034007463167059285
816.0 5.78253775529447e-06 2.5 0.0024046907816379364
817.0 0.0 2.5 0.0
818.0 5.78253775529447e-06 2.5 0.0024046907816379364
819.0 0.0 2.5 0.0
820.0 0.0 2.5 0.0
821.0 0.0 2.5 0.0
822.0 5.78253775529447e-06 2.5 0.0024046907816379364
823.0 1.156507551058894e-05 2.5 0.0034007463167059285
824.0 5.78253775529447e-06 2.5 0.0024046907816379364
825.0 0.0 2.5 0.0
826.0 5.78253775529447e-06 2.5 0.0024046907816379364
827.0 0.0 2.5 0.0
828.0 0.0 2.5 0.0
829.0 0.0 2.5 0.0
830.0 0.0 2.5 0.0
831.0 0.0 2.5 0.0
832.0 5.78253775529447e-06 2.5 0.0024046907816379364
833.0 0.0 2.5 0.0
834.0 5.78253775529447e-06 2.5 0.0024046907816379364
835.0 0.0 2.5 0.0
836.0 0.0 2.5 0.0
837.0 0.0 2.5 0.0
838.0 0.0 2.5 0.0
839.0 0.0 2.5 0.0
840.0 0.0 2.5 0.0
841.0 0.0 2.5 0.0
842.0 0.0 2.5 0.0
843.0 0.0 2.5 0.0
844.0 0.0 2.5 0.0
845.0 0.0 2.5 0.0
846.0 1.156507551058894e-05 2.5 0.0034007463167059285
847.0 0.0 2.5 0.0
848.0 0.0 2.5 0.0
849.0 0.0 2.5 0.0
850.0 0.0 2.5 0.0
851.0 0.0 2.5 0.0
852.0 5.78253775529447e-06 2.5 0.0024046907816379364
853.0 1.156507551058894e-05 2.5 0.0034007463167059285
854.0 0.0 2.5 0.0
855.0 0.0 2.5 0.0
856.0 0.0 2.5 0.0
857.0 0.0 2.5 0.0
858.0 0.0 2.5 0.0
859.0 0.0 2.5 0.0
860.0 0.0 2.5 0.0
861.0 0.0 2.5 0.0
862.0 0.0 2.5 0.0
863.0 0.0 2.5 0.0
864.0 0.0 2.5 0.0
865.0 0.0 2.5 0.0
866.0 5.78253775529447e-06 2.5 0.0024046907816379364
867.0 0.0 2.5 0.0
868.0 0.0 2.5 0.0
869.0 0.0 2.5 0.0
870.0 0.0 2.5 0.0
871.0 0.0 2.5 0.0
872.0 0.0 2.5 0.0
873.0 0.0 2.5 0.0
874.0 0.0 2.5 0.0
875.0 1.156507551058894e-05 2.5 0.0034007463167059285
876.0 5.78253775529447e-06 2.5 0.0024046907816379364
877.0 0.0 2.5 0.0
878.0 0.0 2.5 0.0
879.0 0.0 2.5 0.0
880.0 5.78253775529447e-06 2.5 0.0024046907816379364
881.0 0.0 2.5 0.0
882.0 1.156507551058894e-05 2.5 0.0034007463167059285
883.0 0.0 2.5 0.0
884.0 5.78253775529447e-06 2.5 0.0024046907816379364
885.0 0.0 2.5 0.0
886.0 0.0 2.5 0.0
887.0 0.0 2.5 0.0
888.0 5.78253775529447e-06 2.5 0.0024046907816379364
889.0 0.0 2.5 0.0
890.0 0.0 2.5 0.0
891.0 5.78253775529447e-06 2.5 0.0024046907816379364
892.0 0.0 2.5 0.0
893.0 0.0 2.5 0.0
894.0 0.0 2.5 0.0
895.0 0.0 2.5 0.0
896.0 1.156507551058894e-05 2.5 0.0034007463167059285
897.0 0.0 2.5 0.0
898.0 0.0 2.5 0.0
899.0 0.0 2.5 0.0
