energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
130 	 238.64748287517574 	 255.9378160155062 	 221.35714973484528 	 290.5184822961672 	 186.7764834541843 
131 	 240.82289052228995 	 258.2188816884228 	 223.42689935615707 	 293.0108640206886 	 188.63491702389132 
132 	 243.0833868486686 	 260.5616331200017 	 225.60514057733545 	 295.518125662668 	 190.64864803466918 
133 	 245.25125894711675 	 262.88657239815393 	 227.6159454960796 	 298.1571993002282 	 192.34531859400528 
134 	 247.35488126649076 	 265.13109268209354 	 229.578669850888 	 300.6835155132991 	 194.02624701968247 
135 	 249.56686156025376 	 267.3687176264882 	 231.7650054940193 	 302.9724297589571 	 196.1612933615504 
136 	 251.81455441515575 	 269.56987062490913 	 234.05923820540238 	 305.0805030444159 	 198.5486057858956 
137 	 253.97913381688215 	 271.86628016843326 	 236.09198746533107 	 307.6405728715354 	 200.31769476222888 
138 	 256.1521123190027 	 274.1385184589746 	 238.16570617903082 	 310.11133073891835 	 202.19289389908704 
139 	 258.2773101091061 	 276.26567660184173 	 240.28894361637052 	 312.2424095873129 	 204.3122106308993 
140 	 260.5994997890677 	 278.67983093552584 	 242.51916864260954 	 314.84049322844214 	 206.35850634969327 
141 	 262.82490969295606 	 280.967482211889 	 244.68233717402313 	 317.2526272497548 	 208.3971921361573 
142 	 264.91382681144165 	 283.0688490485646 	 246.7588045743187 	 319.3788935228105 	 210.44876010007283 
143 	 267.1633078422552 	 285.4722827512325 	 248.85433293327793 	 322.0902325691871 	 212.23638311532332 
144 	 269.3961126406512 	 287.86530375235253 	 250.92692152894992 	 324.8036859757551 	 213.9885393055473 
145 	 271.6061689528521 	 290.1431355513007 	 253.0692023544035 	 327.2170687481979 	 215.99526915750627 
146 	 273.84863517969256 	 292.4139100765682 	 255.28336028281691 	 329.5444598703195 	 218.15281048906564 
147 	 276.01909066174915 	 294.6418138575691 	 257.3963674659292 	 331.8872602492091 	 220.15092107428922 
148 	 278.25883034599 	 297.087905032519 	 259.429755659461 	 334.74605440557707 	 221.77160628640297 
149 	 280.4679179560778 	 299.27807866135936 	 261.6577572507963 	 336.89840007192237 	 224.0374358402333 
150 	 282.57483695326994 	 301.40663000615166 	 263.7430439003882 	 339.0702161119151 	 226.07945779462477 
151 	 284.8675087866863 	 303.81012162013104 	 265.92489595324156 	 341.6953472870205 	 228.03967028635208 
152 	 287.18738447666993 	 306.1571611112453 	 268.2176078420946 	 344.096714380396 	 230.27805457294386 
153 	 289.40749917409977 	 308.4107543627552 	 270.40424398544434 	 346.4172647400661 	 232.39773360813342 
154 	 291.5758929910326 	 310.6427179988042 	 272.50906798326105 	 348.7763680143473 	 234.37541796771794 
155 	 293.7432168651181 	 312.93794634491746 	 274.5484873853187 	 351.3274053045163 	 236.1590284257199 
156 	 295.8588520346737 	 315.21983918562887 	 276.49786488371853 	 353.9418134875392 	 237.7758905818082 
157 	 298.07902106324997 	 317.4713469054375 	 278.68669522106245 	 356.2559985898126 	 239.90204353668736 
158 	 300.42253817482265 	 319.8266366785469 	 281.0184396710984 	 358.6348336859954 	 242.21024266364992 
159 	 302.78895669557636 	 322.3065908633516 	 283.27132252780115 	 361.34185919890206 	 244.23605419225066 
160 	 305.10420702179175 	 324.7407048374824 	 285.4677092061011 	 364.01370046886365 	 246.19471357471986 
161 	 307.3159262617105 	 327.10136174959234 	 287.53049077382866 	 366.672232725356 	 247.959619798065 
162 	 309.41760849063667 	 329.24347819685187 	 289.59173878442147 	 368.89521760928227 	 249.93999937199106 
163 	 311.6578464821968 	 331.52749001008056 	 291.7882029543131 	 371.266777065848 	 252.04891589854566 
164 	 314.1043794958593 	 334.0600298834482 	 294.1487291082704 	 373.9713306586259 	 254.23742833309268 
165 	 316.30870547480987 	 336.23540879112966 	 296.3820021584901 	 376.0888154237692 	 256.52859552585056 
166 	 318.49056589646443 	 338.5014630821814 	 298.4796687107475 	 378.5232574536152 	 258.45787433931366 
167 	 320.7428333807861 	 340.9293670014218 	 300.55629976015047 	 381.30243424269315 	 260.1832325188791 
168 	 323.07413201757026 	 343.2978661809855 	 302.850397854155 	 383.7453345078161 	 262.40292952732443 
169 	 325.363736065623 	 345.5540054309808 	 305.17346670026524 	 385.9345441616963 	 264.79292796954974 
170 	 327.50236297016374 	 347.82291593761255 	 307.18181000271494 	 388.4640218725101 	 266.5407040678174 
171 	 329.69914269870054 	 350.04982456464154 	 309.34846083275954 	 390.75118829652365 	 268.64709710087743 
172 	 332.00694236638935 	 352.33230315387965 	 311.68158157889906 	 392.9830247288602 	 271.0308600039185 
173 	 334.2804144584053 	 354.6266636261641 	 313.9341652906465 	 395.31916196168174 	 273.24166695512884 
174 	 336.5673696192673 	 357.07890265121466 	 316.05583658731996 	 398.10196871510936 	 275.03277052342526 
175 	 338.75810119386017 	 359.4661316490101 	 318.05007073871025 	 400.8821925593099 	 276.63400982841046 
176 	 340.94880703847303 	 361.8161436907287 	 320.08147038621735 	 403.5508169952401 	 278.346797081706 
177 	 343.22523507216863 	 364.1114464631401 	 322.33902368119715 	 405.88386924508313 	 280.5666008992541 
178 	 345.539484746577 	 366.35644169373165 	 324.7225277994223 	 407.990355588041 	 283.088613905113 
179 	 348.0204871814149 	 368.93444962445824 	 327.1065247383716 	 410.7623745105449 	 285.27859985228497 
180 	 350.18122067139933 	 371.21217676159335 	 329.1502645812053 	 413.27408894198135 	 287.0883524008173 
181 	 352.3095943942865 	 373.39821466217916 	 331.2209741263938 	 415.5754551979646 	 289.0437335906084 
182 	 354.77960269279316 	 375.97834994695853 	 333.5808554386278 	 418.3758444552893 	 291.183360930297 
183 	 357.03251842585195 	 378.33888255958357 	 335.7261542921203 	 420.95161082704675 	 293.11342602465714 
184 	 359.1915172486107 	 380.5983350360368 	 337.7846994611846 	 423.4119706108891 	 294.9710638863323 
185 	 361.56363147517476 	 382.99928118488896 	 340.12798176546056 	 425.87058060431735 	 297.25668234603216 
186 	 363.93872236314786 	 385.3739953312729 	 342.5034493950228 	 428.24454126752306 	 299.63290345877266 
187 	 366.196585778355 	 387.7102171145231 	 344.6829544421868 	 430.73747978685935 	 301.6556917698506 
188 	 368.4044496909728 	 389.99532601501903 	 346.81357336692656 	 433.1770786631115 	 303.6318207188341 
189 	 370.63005619247053 	 392.2623806124775 	 348.99773177246357 	 435.5270294524915 	 305.7330829324496 
190 	 372.90256332931244 	 394.5916567331741 	 351.2134699254508 	 437.96984354089733 	 307.83528311772756 
191 	 375.1861967276919 	 396.97399704744754 	 353.3983964079362 	 440.5495976869588 	 309.82279576842495 
192 	 377.4536154435054 	 399.3090758054111 	 355.59815508159966 	 443.0199965292225 	 311.88723435778826 
193 	 379.8067102764296 	 401.70382246113945 	 357.9095980917198 	 445.49804683055913 	 314.1153737223001 
194 	 382.1127458317119 	 404.02809407182014 	 360.19739759160365 	 447.8587905520367 	 316.3667011113871 
195 	 384.35334528076464 	 406.3931498313386 	 362.3135407301907 	 450.47275893248644 	 318.23393162904284 
196 	 386.65490606056045 	 408.7959989302098 	 364.5138131909111 	 453.0781846695086 	 320.2316274516123 
197 	 389.0128344097677 	 411.1466174695723 	 366.87905134996316 	 455.4141835891814 	 322.61148523035405 
198 	 391.3527023369124 	 413.5127410010088 	 369.19266367281597 	 457.8328183292017 	 324.8725863446231 
199 	 393.68263405878395 	 415.89308983518 	 371.4721782823879 	 460.3140013879721 	 327.0512667295958 
200 	 396.02905709936425 	 418.3626153439418 	 373.6954988547867 	 463.02973183309695 	 329.02838236563156 
201 	 398.3316001792918 	 420.7065006618963 	 375.9566996966873 	 465.4563016271054 	 331.2068987314782 
202 	 400.670754349714 	 423.10785493617306 	 378.23365376325495 	 467.98205610909116 	 333.35945259033684 
203 	 403.02718321275256 	 425.59187986430237 	 380.46248656120275 	 470.72127316740193 	 335.3330932581032 
204 	 405.24317038102083 	 427.87669723716357 	 382.6096435248781 	 473.1437509494491 	 337.34258981259256 
205 	 407.6276210431789 	 430.31311170511634 	 384.9421303812415 	 475.68409302899113 	 339.5711490573667 
206 	 409.973747356739 	 432.6739091824191 	 387.2735855310589 	 478.0742328337792 	 341.8732618796988 
207 	 412.2861358257691 	 435.00882049417737 	 389.5634511573609 	 480.4541898309939 	 344.1180818205443 
208 	 414.5471595400379 	 437.41451618577224 	 391.6798028943036 	 483.1492294772409 	 345.9450896028349 
209 	 416.7858274542628 	 439.705430192283 	 393.8662247162426 	 485.5446356683234 	 348.0270192402022 
210 	 419.0681301645118 	 442.0256441286826 	 396.110616200341 	 487.94067205702424 	 350.1955882719993 
211 	 421.4090016910255 	 444.51763920627525 	 398.3003641757757 	 490.7349142367748 	 352.0830891452762 
212 	 423.7916178282692 	 446.9552006968679 	 400.62803495967046 	 493.2823664340653 	 354.30086922247307 
213 	 426.15323439022563 	 449.33417547882425 	 402.972293301627 	 495.6960576560214 	 356.61041112442985 
214 	 428.62500188573927 	 451.891245459604 	 405.3587583118745 	 498.42373260733353 	 358.826271164145 
215 	 430.9645781899199 	 454.3359454000363 	 407.59321097980353 	 501.07867982026903 	 360.8504765595708 
216 	 433.16817122018296 	 456.5585368807848 	 409.7778055595811 	 503.3392682019885 	 362.9970742383774 
217 	 435.4057681924531 	 458.8770995915792 	 411.93443679332694 	 505.81976238983157 	 364.9917739950746 
218 	 437.74441616766467 	 461.27760982791364 	 414.2112225074157 	 508.3439971484116 	 367.14483518691776 
219 	 440.1288263205951 	 463.7083677938809 	 416.54928484730937 	 510.8674507404524 	 369.39020190073785 
220 	 442.40195488721804 	 466.0787989241005 	 418.72511085033557 	 513.4324869978655 	 371.3714227765706 
221 	 444.7839976115838 	 468.54236975665594 	 421.02562546651166 	 516.0591140468002 	 373.5088811763673 
222 	 447.11507025027595 	 470.86660233292844 	 423.36353816762346 	 518.3696664982335 	 375.8604740023184 
223 	 449.4756396644285 	 473.3550821125923 	 425.5961972162647 	 521.1139670089199 	 377.8373123199371 
224 	 451.9662691017518 	 475.96411421368384 	 427.9684239898197 	 523.959804437548 	 379.97273376595564 
225 	 454.19135471174917 	 478.12803886199964 	 430.2546705614987 	 526.0014071625005 	 382.3813022609978 
226 	 456.48604156046656 	 480.4318207691225 	 432.5402623518106 	 528.3233791864344 	 384.64870393449877 
227 	 458.8716534485094 	 482.9350549975798 	 434.80825189943897 	 531.0618580957207 	 386.6814488012981 
228 	 461.253944024183 	 485.39357927321976 	 437.11430877514624 	 533.6728497712934 	 388.83503827707267 
229 	 463.5895076553588 	 487.7886449904203 	 439.3903703202972 	 536.1869196605434 	 390.9920956501742 
230 	 465.8925614266249 	 490.1636248522254 	 441.62149800102446 	 538.7057517034262 	 393.0793711498236 
231 	 468.13637312653793 	 492.42907617620193 	 443.84367007687393 	 541.01448227553 	 395.2582639775459 
232 	 470.52376187346914 	 494.840908773427 	 446.2066149735113 	 543.4752025733426 	 397.5723211735957 
233 	 473.0784481208416 	 497.53661479340013 	 448.62028144828304 	 546.4529481385172 	 399.703948103166 
234 	 475.4115867357637 	 499.980500132663 	 450.8426733388644 	 549.1183269264616 	 401.70484654506583 
235 	 477.6967432489325 	 502.1976900599849 	 453.19579643788006 	 551.1995836820897 	 404.1939028157753 
236 	 479.987447886986 	 504.58152014390356 	 455.3933756300684 	 553.7696646577388 	 406.2052311162333 
237 	 482.39198168267933 	 507.0998696355719 	 457.68409372978675 	 556.515645541357 	 408.26831782400166 
238 	 484.773514665706 	 509.4811805111014 	 460.0658488203106 	 558.8965122018922 	 410.6505171295198 
239 	 487.163005094144 	 511.94355379619583 	 462.3824563920922 	 561.5046512002995 	 412.82135898798856 
240 	 489.44627825877825 	 514.2623985602526 	 464.63015795730394 	 563.8946391632012 	 414.9979173543553 
241 	 491.8953215847118 	 516.8421233250284 	 466.94851984439515 	 566.7357268056617 	 417.05491636376183 
242 	 494.47523465056497 	 519.5579983426421 	 469.39247095848776 	 569.7235257267965 	 419.2269435743334 
243 	 496.76485672540775 	 521.7900471890246 	 471.73966626179094 	 571.8404281162582 	 421.6892853345574 
244 	 498.90412850923286 	 523.8914594125066 	 473.91679760595906 	 573.8661212190542 	 423.9421357994115 
245 	 501.3064926412695 	 526.4259127586487 	 476.1870725238903 	 576.664752993407 	 425.94823228913197 
246 	 503.70608881658234 	 528.9837817561557 	 478.42839587700894 	 579.5391676353026 	 427.8730099978621 
247 	 506.1014888411505 	 531.3037040714711 	 480.89927361083 	 581.7081345321121 	 430.4948431501889 
248 	 508.58969238106596 	 533.8286600327984 	 483.3507247293335 	 584.3065953362635 	 432.8727894258684 
249 	 511.0214758864611 	 536.4096786926201 	 485.633273080302 	 587.1860843049383 	 434.8568674679839 
250 	 513.5013872553454 	 538.9430968195242 	 488.05967769116666 	 589.8265159478817 	 437.17625856280915 
251 	 515.692697890169 	 541.1416096768513 	 490.24378610348674 	 592.039433250216 	 439.34596253012205 
252 	 517.9710429319684 	 543.447215469259 	 492.49487039467783 	 594.3995605438404 	 441.54252532009656 
253 	 520.4030174997004 	 545.9837743950903 	 494.8222606043103 	 597.1452881858704 	 443.6607468135303 
254 	 522.6499581539933 	 548.3507933275995 	 496.9491229803872 	 599.7524636748119 	 445.54745263317477 
255 	 525.0209736042424 	 550.7615991793637 	 499.28034802912106 	 602.2428503296063 	 447.79909687887846 
256 	 527.4714639089229 	 553.181123456419 	 501.7618043614269 	 604.6004425514111 	 450.34248526643484 
257 	 529.9180995068132 	 555.7043002239841 	 504.13189878964226 	 607.2767016583258 	 452.55949735530055 
258 	 532.1779426161609 	 558.0988533481966 	 506.2570318841251 	 609.9406748122681 	 454.4152104200536 
259 	 534.5577857595605 	 560.511822459902 	 508.60374905921896 	 612.419895860585 	 456.69567565853595 
260 	 537.1190148019416 	 563.1091969083803 	 511.12883269550287 	 615.0895611212577 	 459.14846848262545 
261 	 539.4186048244111 	 565.5246188949384 	 513.3125907538838 	 617.7366470359929 	 461.1005626128293 
