energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
258 	 4.525793282626703 	 4.575413956524002 	 4.476172608729403 	 4.674655304318602 	 4.3769312609348034 
259 	 4.526430382421297 	 4.576095955072696 	 4.4767648097698975 	 4.675427100375494 	 4.3774336644671 
260 	 4.527016839455862 	 4.5766998239614125 	 4.477333854950311 	 4.676065792972514 	 4.37796788593921 
261 	 4.528034253616818 	 4.577699427846624 	 4.478369079387012 	 4.677029776306235 	 4.379038730927401 
262 	 4.529060675374706 	 4.578514665660655 	 4.479606685088757 	 4.677422646232552 	 4.38069870451686 
263 	 4.5296849107952815 	 4.578993730950602 	 4.480376090639961 	 4.677611371261244 	 4.381758450329319 
264 	 4.530459154505791 	 4.579827625461964 	 4.481090683549618 	 4.678564567374311 	 4.382353741637271 
265 	 4.531291607781821 	 4.580751311179603 	 4.4818319043840384 	 4.679670717975168 	 4.382912497588474 
266 	 4.532278467691013 	 4.581800910937285 	 4.482756024444741 	 4.68084579742983 	 4.383711137952195 
267 	 4.533335030549898 	 4.582726906969246 	 4.48394315413055 	 4.681510659807942 	 4.385159401291854 
268 	 4.534130875837274 	 4.583274871607808 	 4.48498688006674 	 4.681562863148878 	 4.38669888852567 
269 	 4.535167198164098 	 4.584437697395866 	 4.48589669893233 	 4.6829786958594015 	 4.387355700468794 
270 	 4.536022176333272 	 4.585345313086919 	 4.486699039579626 	 4.683991586594214 	 4.388052766072331 
271 	 4.536886297903108 	 4.586077086037387 	 4.487695509768829 	 4.684458662305946 	 4.38931393350027 
272 	 4.537748728902794 	 4.586976195153164 	 4.488521262652424 	 4.685431127653904 	 4.390066330151684 
273 	 4.538230630359559 	 4.5873286254843535 	 4.489132635234764 	 4.685524615733943 	 4.3909366449851746 
274 	 4.539239570524549 	 4.588296933968615 	 4.490182207080482 	 4.686411660856747 	 4.392067480192351 
275 	 4.540169094382426 	 4.589420093541282 	 4.49091809522357 	 4.6879220918589946 	 4.392416096905857 
276 	 4.5405898388353005 	 4.589823203060475 	 4.491356474610126 	 4.688289931510824 	 4.392889746159777 
277 	 4.541475332282045 	 4.590779736936126 	 4.4921709276279636 	 4.689388546244288 	 4.393562118319801 
278 	 4.542627553700895 	 4.592085950440369 	 4.493169156961422 	 4.6910027439193165 	 4.394252363482474 
279 	 4.543507022973454 	 4.592801261521364 	 4.494212784425544 	 4.691389738617184 	 4.395624307329724 
280 	 4.544297318166967 	 4.593447735781412 	 4.4951469005525215 	 4.6917485710103035 	 4.39684606532363 
281 	 4.54506853629274 	 4.594237757146793 	 4.495899315438686 	 4.692576198854899 	 4.397560873730581 
282 	 4.546045436087171 	 4.595155403440737 	 4.496935468733605 	 4.693375338147868 	 4.398715534026475 
283 	 4.546718356328732 	 4.595897172396245 	 4.4975395402612195 	 4.69425480453127 	 4.399181908126194 
284 	 4.547660908873187 	 4.596816128676542 	 4.498505689069832 	 4.695126568283252 	 4.400195249463122 
285 	 4.54828165723016 	 4.597409596764815 	 4.499153717695505 	 4.695665475834124 	 4.4008978386261965 
286 	 4.548835073443622 	 4.597991846441785 	 4.49967830044546 	 4.696305392438109 	 4.401364754449135 
287 	 4.549787983497415 	 4.59917988702245 	 4.500396079972381 	 4.697963694072518 	 4.401612272922312 
288 	 4.550528154787734 	 4.599894049310256 	 4.501162260265211 	 4.6986258383553015 	 4.402430471220166 
289 	 4.55127075217261 	 4.600324080914473 	 4.502217423430747 	 4.698430738398198 	 4.404110765947022 
290 	 4.552022323230814 	 4.601132144853285 	 4.502912501608343 	 4.699351788098227 	 4.404692858363401 
291 	 4.552970043181 	 4.602125142852467 	 4.503814943509534 	 4.700435342195399 	 4.405504744166602 
292 	 4.553699446316802 	 4.602556382187306 	 4.504842510446299 	 4.700270253928312 	 4.407128638705292 
293 	 4.554294107013738 	 4.603068388075636 	 4.50551982595184 	 4.700616950199431 	 4.407971263828045 
294 	 4.5552075770128795 	 4.604395842073952 	 4.506019311951807 	 4.702772372196098 	 4.407642781829661 
295 	 4.556149916487351 	 4.605340105831954 	 4.506959727142749 	 4.703720484521159 	 4.408579348453544 
296 	 4.556660560377187 	 4.605643467440438 	 4.507677653313936 	 4.703609281566939 	 4.409711839187436 
297 	 4.557438987850004 	 4.606459557681361 	 4.508418418018647 	 4.7045006973440735 	 4.410377278355934 
298 	 4.558364902506963 	 4.607337208008497 	 4.509392597005428 	 4.7052818190115655 	 4.41144798600236 
299 	 4.558953804347825 	 4.607827733077293 	 4.510079875618356 	 4.705575590536232 	 4.412332018159417 
