centre 	 rate 
312.5 	 0.1366000473499298 
317.5 	 0.1317608505487442 
322.5 	 0.12360842525959015 
327.5 	 0.1218804344534874 
332.5 	 0.11643538624048233 
337.5 	 0.11146315932273865 
342.5 	 0.10985372960567474 
347.5 	 0.10383196920156479 
352.5 	 0.10962775349617004 
357.5 	 0.0972798690199852 
362.5 	 0.09736446291208267 
367.5 	 0.10443397611379623 
372.5 	 0.09246306121349335 
377.5 	 0.09915561228990555 
382.5 	 0.09612497687339783 
387.5 	 0.09318602830171585 
392.5 	 0.09802430868148804 
397.5 	 0.08742347359657288 
402.5 	 0.08622070401906967 
407.5 	 0.09263932704925537 
412.5 	 0.08067943900823593 
417.5 	 0.08522512763738632 
422.5 	 0.08448877930641174 
427.5 	 0.0776882991194725 
432.5 	 0.07658981531858444 
437.5 	 0.07426396757364273 
442.5 	 0.07443585991859436 
447.5 	 0.08035324513912201 
452.5 	 0.07506904006004333 
457.5 	 0.07480698823928833 
462.5 	 0.0774851143360138 
467.5 	 0.05861344560980797 
472.5 	 0.06722747534513474 
477.5 	 0.06738019734621048 
482.5 	 0.057688239961862564 
487.5 	 0.052850279957056046 
492.5 	 0.059520330280065536 
497.5 	 0.05789560079574585 
502.5 	 0.0540563128888607 
507.5 	 0.04754732921719551 
512.5 	 0.050750527530908585 
517.5 	 0.04653729125857353 
522.5 	 0.04131796583533287 
527.5 	 0.03783070668578148 
532.5 	 0.02998882345855236 
537.5 	 0.03240523859858513 
542.5 	 0.027883728966116905 
547.5 	 0.026276949793100357 
552.5 	 0.019015975296497345 
557.5 	 0.01814606785774231 
562.5 	 0.017864461988210678 
567.5 	 0.01653406396508217 
572.5 	 0.01613526977598667 
577.5 	 0.015517283231019974 
582.5 	 0.010975337587296963 
587.5 	 0.008547703735530376 
592.5 	 0.010885611176490784 
597.5 	 0.0067347027361392975 
602.5 	 0.005507953464984894 
607.5 	 0.005430199671536684 
612.5 	 0.004692841786891222 
617.5 	 0.0045820074155926704 
622.5 	 0.006234257481992245 
627.5 	 0.0026749027892947197 
632.5 	 0.002494068117812276 
637.5 	 0.0015386914601549506 
642.5 	 0.003230584319680929 
647.5 	 0.0015286915004253387 
652.5 	 0.002138295443728566 
657.5 	 0.002651966642588377 
662.5 	 0.0015456108376383781 
667.5 	 0.002202483592554927 
672.5 	 0.0014896780485287309 
677.5 	 0.0014665975468233228 
682.5 	 0.0009690874721854925 
687.5 	 0.0010901947971433401 
692.5 	 0.0011822886299341917 
697.5 	 0.0009981007315218449 
702.5 	 0.0022224835120141506 
707.5 	 0.0016007854137569666 
712.5 	 0.0019281746353954077 
717.5 	 0.0015586914960294962 
722.5 	 0.0020823627710342407 
727.5 	 0.0002752953441813588 
732.5 	 0.00193718820810318 
737.5 	 0.0012633962323889136 
742.5 	 0.0008769934065639973 
747.5 	 0.0013875840231776237 
752.5 	 0.0006916981074027717 
757.5 	 0.001100194756872952 
762.5 	 0.0014475840143859386 
767.5 	 0.0015907854540273547 
772.5 	 0.0013554900651797652 
777.5 	 0.001100194756872952 
782.5 	 0.0004684966988861561 
787.5 	 0.00045849671005271375 
792.5 	 0.00047849671682342887 
797.5 	 0.001214382704347372 
802.5 	 0.0007137919892556965 
807.5 	 0.001100194756872952 
812.5 	 0.000795886036939919 
817.5 	 0.0014696780126541853 
822.5 	 0.0008869934245012701 
827.5 	 0.001303396187722683 
832.5 	 0.00022320136486086994 
837.5 	 0.001734973513521254 
842.5 	 0.0003964027273468673 
847.5 	 0.0007037920295260847 
852.5 	 0.0009269933798350394 
857.5 	 0.0007137919892556965 
862.5 	 0.0010601948015391827 
867.5 	 0.0013975839829072356 
872.5 	 0.0001932013692567125 
877.5 	 0.0013975839829072356 
882.5 	 0.00043849670328199863 
887.5 	 0.0009790874319151044 
892.5 	 0.0006316981161944568 
897.5 	 0.0007137919892556965 
902.5 	 0.0013875840231776237 
907.5 	 0.0010801948374137282 
912.5 	 0.00043849670328199863 
917.5 	 0.0008869934245012701 
922.5 	 0.0007037920295260847 
927.5 	 0.0008969933842308819 
932.5 	 0.0010211813496425748 
937.5 	 0.0013975839829072356 
942.5 	 0.0001932013692567125 
947.5 	 0.0002552953374106437 
952.5 	 0.0009260068763978779 
957.5 	 0.00026529532624408603 
962.5 	 0.001162288710474968 
967.5 	 0.0009490874363109469 
972.5 	 0.0007758860592730343 
977.5 	 0.0007428054814226925 
982.5 	 0.0006316981161944568 
987.5 	 0.0008048993768170476 
992.5 	 0.0006937920115888119 
997.5 	 0.0011422886746004224 
1002.5 	 0.0008769934065639973 
1007.5 	 0.00043849670328199863 
1012.5 	 0.0003764027205761522 
1017.5 	 0.0 
1022.5 	 0.0 
1027.5 	 0.0008769934065639973 
1032.5 	 0.0003764027205761522 
1037.5 	 0.0008769934065639973 
1042.5 	 0.00193718820810318 
1047.5 	 0.0010601948015391827 
1052.5 	 0.0003664027317427099 
1057.5 	 0.001315490109845996 
1062.5 	 0.0002552953374106437 
1067.5 	 0.0008769934065639973 
1072.5 	 0.0005496040685102344 
1077.5 	 0.0015707854181528091 
1082.5 	 0.0008769934065639973 
1087.5 	 0.0006937920115888119 
1092.5 	 0.00018320136587135494 
1097.5 	 0.0007658860413357615 
