Low	Centre	Weight	Normed
585.0	585.5	0.0	0.0
586.0	586.5	0.0	0.0
587.0	587.5	0.0	0.0
588.0	588.5	0.0	0.0
589.0	589.5	0.0	0.0
590.0	590.5	0.0	0.0
591.0	591.5	0.0	0.0
592.0	592.5	0.0	0.0
593.0	593.5	0.0	0.0
594.0	594.5	0.0	0.0
595.0	595.5	0.0	0.0
596.0	596.5	0.0	0.0
597.0	597.5	0.0	0.0
598.0	598.5	0.0	0.0
599.0	599.5	0.0	0.0
600.0	600.5	0.0	0.0
601.0	601.5	0.0	0.0
602.0	602.5	0.0	0.0
603.0	603.5	1.0	0.019999999552965164
604.0	604.5	0.0	0.0
605.0	605.5	0.0	0.0
606.0	606.5	0.0	0.0
607.0	607.5	0.0	0.0
608.0	608.5	1.0	0.019999999552965164
609.0	609.5	0.0	0.0
610.0	610.5	0.0	0.0
611.0	611.5	0.0	0.0
612.0	612.5	0.0	0.0
613.0	613.5	0.0	0.0
614.0	614.5	0.0	0.0
615.0	615.5	0.0	0.0
616.0	616.5	0.0	0.0
617.0	617.5	0.0	0.0
618.0	618.5	0.0	0.0
619.0	619.5	0.0	0.0
620.0	620.5	0.0	0.0
621.0	621.5	0.0	0.0
622.0	622.5	0.0	0.0
623.0	623.5	0.0	0.0
624.0	624.5	0.0	0.0
625.0	625.5	0.0	0.0
626.0	626.5	0.0	0.0
627.0	627.5	0.0	0.0
628.0	628.5	0.0	0.0
629.0	629.5	1.0	0.019999999552965164
630.0	630.5	0.0	0.0
631.0	631.5	0.0	0.0
632.0	632.5	0.0	0.0
633.0	633.5	0.0	0.0
634.0	634.5	0.0	0.0
635.0	635.5	0.0	0.0
636.0	636.5	0.0	0.0
637.0	637.5	0.0	0.0
638.0	638.5	0.0	0.0
639.0	639.5	0.0	0.0
640.0	640.5	0.0	0.0
641.0	641.5	0.0	0.0
642.0	642.5	0.0	0.0
643.0	643.5	0.0	0.0
644.0	644.5	0.0	0.0
645.0	645.5	0.0	0.0
646.0	646.5	0.0	0.0
647.0	647.5	0.0	0.0
648.0	648.5	0.0	0.0
649.0	649.5	0.0	0.0
650.0	650.5	0.0	0.0
651.0	651.5	0.0	0.0
652.0	652.5	0.0	0.0
653.0	653.5	0.0	0.0
654.0	654.5	0.0	0.0
655.0	655.5	0.0	0.0
656.0	656.5	0.0	0.0
657.0	657.5	2.0	0.03999999910593033
658.0	658.5	1.0	0.019999999552965164
659.0	659.5	0.0	0.0
660.0	660.5	0.0	0.0
661.0	661.5	0.0	0.0
662.0	662.5	0.0	0.0
663.0	663.5	0.0	0.0
664.0	664.5	0.0	0.0
665.0	665.5	0.0	0.0
666.0	666.5	1.0	0.019999999552965164
667.0	667.5	0.0	0.0
668.0	668.5	0.0	0.0
669.0	669.5	0.0	0.0
670.0	670.5	0.0	0.0
671.0	671.5	0.0	0.0
672.0	672.5	0.0	0.0
673.0	673.5	0.0	0.0
674.0	674.5	0.0	0.0
675.0	675.5	0.0	0.0
676.0	676.5	0.0	0.0
677.0	677.5	0.0	0.0
678.0	678.5	0.0	0.0
679.0	679.5	0.0	0.0
680.0	680.5	1.0	0.019999999552965164
681.0	681.5	0.0	0.0
682.0	682.5	0.0	0.0
683.0	683.5	1.0	0.019999999552965164
684.0	684.5	0.0	0.0
685.0	685.5	0.0	0.0
686.0	686.5	0.0	0.0
687.0	687.5	2.0	0.03999999910593033
688.0	688.5	1.0	0.019999999552965164
689.0	689.5	1.0	0.019999999552965164
690.0	690.5	0.0	0.0
691.0	691.5	0.0	0.0
692.0	692.5	0.0	0.0
693.0	693.5	0.0	0.0
694.0	694.5	0.0	0.0
695.0	695.5	0.0	0.0
696.0	696.5	1.0	0.019999999552965164
697.0	697.5	0.0	0.0
698.0	698.5	0.0	0.0
699.0	699.5	0.0	0.0
700.0	700.5	1.0	0.019999999552965164
701.0	701.5	0.0	0.0
702.0	702.5	0.0	0.0
703.0	703.5	0.0	0.0
704.0	704.5	0.0	0.0
705.0	705.5	0.0	0.0
706.0	706.5	0.0	0.0
