energy rate negative_error possitive_error
4.26 0.0 0.0 0.0
4.28 0.0 0.0 0.0
4.3 0.0 0.0 0.0
4.32 0.0 0.0 0.0
4.34 0.0 0.0 0.0
4.36 0.0 0.0 0.0
4.38 0.0 0.0 0.0
4.4 0.0 0.0 0.0
4.42 0.0 0.0 0.0
4.44 0.0 0.0 0.0
4.46 0.0 0.0 0.0
4.48 0.0 0.0 0.0
4.5 0.0 0.0 0.0
4.5200000000000005 0.0 0.0 0.0
4.54 0.0 0.0 0.0
4.5600000000000005 0.0 0.0 0.0
4.58 0.0 0.0 0.0
4.6000000000000005 0.0 0.0 0.0
4.62 0.0 0.0 0.0
4.64 0.0 0.0 0.0
4.66 0.0 0.0 0.0
4.68 0.0 0.0 0.0
4.7 0.0 0.0 0.0
4.72 0.0 0.0 0.0
4.74 0.0 0.0 0.0
4.76 0.0 0.0 0.0
4.78 0.0 0.0 0.0
4.8 0.0 0.0 0.0
4.82 0.0 0.0 0.0
4.84 0.0 0.0 0.0
4.86 0.0 0.0 0.0
4.88 0.0 0.0 0.0
4.9 0.0 0.0 0.0
4.92 0.0 0.0 0.0
4.94 0.0 0.0 0.0
4.96 0.0 0.0 0.0
4.98 0.0 0.0 0.0
5.0 0.0 0.0 0.0
5.0200000000000005 0.0 0.0 0.0
5.04 0.0 0.0 0.0
5.0600000000000005 0.0 0.0 0.0
5.08 0.0 0.0 0.0
5.1000000000000005 0.0 0.0 0.0
5.12 0.0 0.0 0.0
5.14 0.0 0.0 0.0
5.16 0.0 0.0 0.0
5.18 0.0 0.0 0.0
5.2 0.0 0.0 0.0
5.22 0.0 0.0 0.0
5.24 0.0 0.0 0.0
5.26 0.0 0.0 0.0
5.28 0.0 0.0 0.0
5.3 0.0 0.0 0.0
5.32 0.0 0.0 0.0
5.34 0.0 0.0 0.0
5.36 0.0 0.0 0.0
5.38 0.0 0.0 0.0
5.4 0.0 0.0 0.0
5.42 0.0 0.0 0.0
5.44 0.0 0.0 0.0
5.46 0.0 0.0 0.0
5.48 0.0 0.0 0.0
5.5 0.0 0.0 0.0
5.5200000000000005 0.0 0.0 0.0
5.54 0.0 0.0 0.0
5.5600000000000005 0.0 0.0 0.0
5.58 0.0 0.0 0.0
5.6000000000000005 0.0 0.0 0.0
5.62 0.0 0.0 0.0
5.64 0.0 0.0 0.0
5.66 0.0 0.0 0.0
5.68 0.0 0.0 0.0
5.7 0.0 0.0 0.0
